start	end	text
551720	552680	谁都逃不掉的
552680	555520	所以平时的时候我们就要那个什么
555520	556840	我们就要take the leadership
556840	559020	我们就要表现得优秀一些
559020	560360	不能这么说说说脚
560360	563060	在我们这个meeting里面
563060	565880	在这种global的这个meeting里面
565880	567060	中国人很少说话
567060	570240	就是太害羞了
570240	572740	我们就是我们不是很
572740	573940	we are not brave enough
573940	575620	to express our ideas
575620	578980	但是印度人他们就会
578980	581100	巴拉巴拉就是一件小事情
581100	582760	他们可以巴拉巴拉出
582760	585080	分出十件事情来说
585080	587060	来夸他他自己的那个performance
587060	588160	他的那个表现
588160	590660	那但是中国人呢就是
590660	591640	常在心里
591640	593960	我的表现你肯定看到的
593960	595700	那不行的你要show off
595700	598940	就是我们要那个表现出来
598940	604940	OK
604940	606940	OK
607660	610020	Hey Tyler
610020	612420	Hey Taylor how are you doing?
613640	614300	Hi Annie
614300	615300	I'm in
615300	618060	I'm at the airport
618060	620100	Oh OK
620100	623420	So are you going to fly to Hong Kong?
626060	627720	No I fly back
627720	630720	oh fly back from your hometown?
630720	633720	yeah I fly back from Shenzhen
633720	637720	yesterday I went to Hong Kong from Shenzhen
637720	641720	oh you went to Hong Kong and then
641720	643720	why Shenzhen?
643720	649720	I fly from Wuxi to Shenzhen
649720	653720	and then go to Hong Kong from Shenzhen
653720	661960	我去到沈zheng 现在我回到沈zheng 去武汐
661960	664960	OK 只有一天 两天 两天
664960	666880	所以你会在那里
666880	681920	我们在香港一天 但我去沈zheng 上次
681920	687920	OK, I see. So do you like it? Do you like Hong Kong or Xinjiang?
687920	696920	I think I like Xinjiang more than Hong Kong.
696920	701920	OK, I see. It's so cloud in Hong Kong.
701920	712320	我认为香港人没有印象,
712320	716920	他们没有称为他们的负责。
716920	724520	他们的食物是非常贵的,
724520	725920	而且负责。
725920	731920	食物是很高的
731920	734920	而且是不太好
734920	737920	你不喜欢食物?
737920	740920	我不喜欢食物
740920	743920	在冬天
743920	749920	不需要食物
749920	750920	哦,OK
750920	751920	OK
751920	756920	They don't even lie, even smile
756920	758920	哦,OK
758920	761920	So they actually maybe they don't care
761920	764920	他们不建议,so they don't care about it
764920	768920	Yeah,but when we go back from Hong Kong to Shenzhen
768920	770920	and we go to the restaurant
770920	776920	and the service,the winter is very helpful
776920	777920	witter
777920	781720	witter, yes, they smile to us
781720	786920	and they take good care to us
786920	790400	I think Shenzhen is very good
790400	791380	it's better
791380	792080	ok
792080	794840	more better, yes, about better than Hong Kong
794840	796160	ok
796160	799180	好,那我們剛剛聽到他講的waiter
799180	800580	waiter
800580	804300	然后那个女生和女服务员,那我們怎麼說
804300	806340	witness
806340	808480	no,waitress
808480	810640	waitress
810640	813620	waiter and waitress
813620	813980	okay
813980	816820	就是一个男服务员,一个女服务员
816820	817340	好的
817340	819160	Thanks for sharing
819160	821400	so,就是谢谢你的分享
821400	823580	好,那我们再想一想
823580	825400	我们也学了上节课
825400	827340	也学到了一些FICO的东西
827340	827680	对吧
827680	829340	一些FICO的知识
829340	831840	那我们今天是要继续学一下子的FICO
831840	836740	好,那我们
836740	838380	谁的那个mute
838380	842340	Mute就是那个
842340	843640	关闭你的这个
843640	845280	你的那个背景
845280	846980	好的
846980	850300	好,那我们请
850300	852000	月月同学你来就是
852000	854900	读一下是Cast Center Accounting
854900	856640	OK,上次有同学
856640	858740	就是不是我们这个班同学
858740	859800	他上次有在问
859800	868160	How can we create secondary cost element in SAP or in S4HANA?
868160	871360	Okay, so just think about it.
871360	874320	So, Yuyuan,你来读吧?
874320	877580	好, Yuyuan,你来读。
877580	891580	Cost and Revenue and Accounting provides you with an overview of the costs and revenues that occur in an organization.
891580	898580	Most of the values are moved automatically from financial accounting to country.
898580	903420	Cost at Revenue Elements Accounting only calculates cost
903420	907720	which either do not have another expense
907720	911120	or only one expense in financial accounting
911120	914460	好,谢谢
914460	919120	好,我们现在来看看Cost Elements Accounting
919120	921780	这里面会有两个词
921780	924640	就是一个是初级成本要素
924640	926460	一个是次级成本要素
926460	930300	所以誰能告訴我什麼差別是中間的差別
930300	942300	中間的差別是中間成分要數
942300	945020	中間成分要數怎麼說
945020	947460	中間成分要數是中間成分要數
947460	950020	中間成分要數是中間成分要數
950020	954900	中間成分要數是中間成分要數
954900	956100	所以,什么是分别?
956100	961480	The primary cost element can use first
961480	965600	FRI and CO models,
965600	971480	but the secondary cost element can only use in CO models.
971480	973480	Okay.
973480	980600	So both of them can be created by FF00.
980600	984160	So generally speaking,
984160	985440	一般通常來說,
985440	989000	what's the cost category
989000	994640	will be used for the revenue account?
994640	1001560	The revenue, I forgot.
1001560	1005560	11?
1005560	1007560	11, right?
1007560	1009560	I forgot.
1009560	1011640	Revenue.
1011640	1015520	OK,so what's for the cost?
1016040	1016580	Zero one.
1016580	1016620	Zero one.
1016640	1017120	Zero one.
1017640	1018220	Zero one.
1018220	1018720	OK,one.
1019080	1019920	Zero one,yeah.
1021040	1021800	OK,great.
1022760	1025160	好,那你们还是明白这个
1025160	1027180	primary cost element,
1027440	1028800	secondary cost element.
1029160	1031200	OK,好,这些keywords我们要
1031200	1033700	就是关键词我们要记住。
1033700	1035500	OK,好的,这里有成本,
1035600	1038700	也有这个收入科目。
1038700	1040680	provide,是不是我们的老朋友了,
1040720	1041200	经常见。
1041640	1042140	Provide
1042140	1046040	好,那我们请一个同学来讲一下
1046040	1047860	你能不能提供一个
1047860	1051880	FI全面介绍的一个培训
1051880	1055920	我来看看
1055920	1060460	好,你们自己大胆地说
1060460	1061900	随便谁来说,Taylor
1061900	1062760	你来说
1062760	1070160	用这个Provide和Overview
1070160	1071500	来合起来造一个句子
1071500	1074740	Provide overview
1074740	1078100	可以吧
1078100	1080680	我刚刚说那个情形就包括两个词
1080680	1081400	对吧
1081400	1085980	I will provide
1085980	1088460	I will provide
1088460	1088500	I will provide
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1088500	
1088500	1089500	I will provide
1089500	1089500	
1089500	1090500	I will provide
1090500	1090500	
1090500	1090500	
1090500	1090500	
1090500	1090500	
1090500	1090500	
1090500	1090500	
1090500	1091500	I will provide
1091500	1091500	
1091500	1091500	
1091500	1091500	
1091500	1092500	I will provide
1092500	1091500	I will provide
1091500	1092500	I will provide
1092500	1092500	
1092500	1091500	I will provide
1091500	1092500	I will provide
1092500	1093500	I will provide
1093500	1093500	
1101500	1102500	好 就是
1104260	1107200	So I will provide you an overview
1108600	1110900	and training an overview
1114300	1116000	你再说一遍 没听清楚
1119200	1124500	OK I will provide the examples to overview the
1127300	1128900	PP module for detection
1128900	1131140	OK
1131140	1135920	So I will provide you the overview training
1135920	1140180	of FICO module
1140180	1140620	OK
1140620	1141760	OK
1141760	1142240	OK
1142240	1143100	OK
1143100	1144340	好
1144340	1146880	这两个词它其实是很关键的
1146880	1151580	那如果是SDMM的 overview
1151580	1153080	So do you have the ability
1153080	1162940	Do you have the ability to conduct an overview training of SD and MAM module?
1164380	1168780	你有这个能力去执行一个这个training conduct,
1168900	1169940	我们还可以用,对不对?
1170100	1171140	之前学过的,对吧?
1172080	1175000	好,Most of the values are moved automatically.
1175380	1177080	Automatically是自动的。
1177800	1178940	好,那我们现在想一想,
1178940	1180000	我们这个automatically
1180000	1181120	可以
1181120	1183540	我们在执行这个
1183540	1185560	在执行Batch Job的时候
1185560	1186400	我们是不是可以
1186400	1187620	可以说是automatically
1187620	1188460	Batch Job
1188460	1190620	还有automatically
1190620	1192080	再想想还有什么情形
1192080	1195620	测试的时候
1195620	1196540	我们有没有一些
1196540	1198620	automatic
1198620	1200980	testing tool
1200980	1205780	就是自动的一些
1205780	1206820	测试的一些工具
1206820	1207960	你们有吗
1207960	1208700	是吗
1208700	1210740	OK
1210740	1212960	对 我们想一想
1212960	1213360	OK
1213360	1214860	好 那就是
1214860	1215920	Cost and Revenue
1215920	1216780	Element Accounting
1216780	1218300	Only Calculate Cost
1218300	1219200	Either
1219200	1220240	Either or
1220240	1222040	Do not have another expense
1222040	1223200	Or only expense
1223200	1224520	In Financial Accounting
1224520	1225880	好 这里面的那个
1225880	1227480	主要的一些单词呢
1227480	1228080	我们就是
1228080	1230740	大家可以去练习一下
1230740	1232340	就是Provide an Overview
1232340	1233700	Automatic
1233700	1235820	当然是Cost and Revenue
1235820	1236700	我想你们可能都
1236700	1238620	大家都知道这些词
1238620	1244980	好,那我们再看一看这个
1244980	1248800	COE这边的话除了这个CostElements之外
1248800	1251160	那我们还有这个CostCenter Accounting
1251160	1253820	CostCenter Accounting
1253820	1255400	那就是CostCenter
1255400	1258260	那我们相当于这个就是相当于一个
1258260	1260600	Internal Department, okay
1260600	1263800	So when you talk about the concept ofCostCenter
1263800	1267320	So what's the word you will describe
1267320	1268440	What is the cost center?
1269020	1270840	So for example, I'm new to SAP.
1271280	1272900	I'm your business user.
1273160	1273240	Okay.
1273860	1276740	好,那你来给我描述一下,你们来给我描述一下子,
1276940	1281880	就可以把这段来稍微的念一下子或总结一下子。
1281880	1286200	好,我们请凯提。
1287660	1290380	So I'm your business owner.
1290600	1290760	Okay.
1290940	1292000	I'm your business user.
1292560	1296140	Hey,凯提, I'm not very sure about the cost center.
1296140	1300820	所以可不可以給我一個短暫的介紹
1300820	1305940	的卡士中的介紹一下吧
1308060	1314860	卡士中的介紹可以讓你控制
1315420	1318540	控制的管理在你的社會
1318540	1320380	和管理你的財務
1320380	1322620	在整個部份內的部份
1322620	1352620	人質, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產, 財產,
1352620	1353980	Cust-Center Accounting就是
1353980	1356720	Keep track of
1356720	1358020	就是记录
1358020	1359640	Keep track of the
1359640	1361200	Expense
1361200	1364720	Throughout the Internal Department
1364720	1365460	OK
1365460	1366820	然后就可以了
1366820	1367760	简单地说一下
1367760	1368340	好
1368340	1370060	How about the Profit Center
1370060	1371560	So who wants to describe
1371560	1372820	What is the Profit Center
1372820	1375020	And what about
1375020	1376520	The Profit Center Accounting
1376520	1377960	好
1377960	1380020	我们来看一下
1380020	1410000	下次有梦
1410020	1414420	是一企業的企業
1414420	1418420	是一企業的企業
1418420	1424420	是一企業的企業
1424420	1428220	是一企業的企業
1428220	1434420	是一企業的企業
1434420	1441420	OK,so to evaluate the organization's profit and the loss,OK。
1441420	1446420	好,那我们这里头一些关键词呢,evaluate。
1446420	1451420	So who want to use the word to make a sentence,evaluate?
1451420	1455420	就是在评估的时候我们要评估你的performance,对吧?
1455420	1462420	评估你的表现,评估你的什么,还可以evaluate什么?
1462420	1464560	想想这Evaluate这个词
1464560	1469380	那我们请蒙蒙
1469380	1470320	对
1470320	1473300	你看你想想Evaluate什么
1473300	1479740	我们可以Evaluate什么
1479740	1487220	Evaluate
1487220	1490260	如果上线之前的话
1490260	1494600	上线之前的话我们会不会评估这个系统的风险呢
1494600	1497360	Evaluate
1497360	1499880	Evaluate
1499880	1502020	System risk
1502020	1505720	还有呢还可以Evaluate什么
1505720	1508260	Think about it
1508260	1511060	Think what are the scenarios we will use this word
1511060	1514040	I use this work to
1514040	1516280	Evaluate the goods
1516280	1523280	比特意是divided,就是the evaluation category
1523280	1525280	You mean the quality of the goods?
1525280	1526280	Yeah
1526280	1531280	Okay, the product,好吧?
1531280	1532280	Yeah
1532280	1534280	For the goods,吧?
1534280	1542280	Okay, so evaluate the timeline,就是评估这个时间,对吧?
1542280	1543280	Yeah
1543280	1544280	可以吧?
1544280	1546140	好那就是说
1546140	1546940	对
1546940	1548940	Evaluate这个schedule可以吧
1548940	1553900	可以吧
1553900	1558100	还可以Evaluate我们的那个Cutover plan
1558100	1558940	对吧
1558940	1564100	这样一括的话
1564100	1566280	我们是不是那个名词
1566280	1568020	就我们那个指挥量
1568020	1569440	是不是慢慢就把它括出来了
1569440	1571620	Evaluate
1571620	1572720	OK Evaluate
1572720	1575720	我考虑到的
1575720	1578720	CENERAL
1578720	1579720	CENERAL
1579720	1580720	CENERAL
1580720	1581720	MM03
1581720	1583720	是有的
1583720	1584720	Evaluation
1584720	1586720	Category
1586720	1588720	OK
1588720	1590720	Evaluation
1590720	1591720	Category
1591720	1594720	When
1594720	1596720	Material
1596720	1597720	有的
1597720	1600720	Procurement
1600720	1606720	procurement and production by ourselves.
1607920	1613120	We can use the evaluation category to divide,
1613720	1617920	to distinguish the cost.
1618720	1620520	To distinguish.
1620720	1630320	Distinguish the cost of procurement and sample production.
1630720	1633820	OK,那是个好例子。
1633820	1634820	OK,谢谢。
1634820	1636180	好,那我们看
1636180	1637420	Evaluate areas
1637420	1638620	Throughout
1638620	1639680	那这个throughout的话
1639680	1642760	就是贯穿整个的部门
1642760	1643660	或者throughout
1643660	1645060	这个整个的组织
1645060	1647160	OK,Manager cross the data
1647160	1649520	across the company's business line
1649520	1652360	就是公司的这个产线
1652360	1653340	生产线
1653340	1654940	Reduce total cost
1654940	1656220	and increase revenue
1656220	1657740	OK,Manager这个词
1657740	1659080	我们也是反复的出现
1659080	1659460	对不对
1659460	1660620	好,那想一下
1660620	1662080	我们manager可以manager什么
1662080	1665700	同学就是广市经营的
1665700	1667760	你们大家说可以manager什么
1667760	1672820	manager
1672820	1675980	他都说了data对吧
1675980	1678660	team
1678660	1679220	可以吧
1679220	1680260	team
1680260	1683940	还可以manager什么
1683940	1691380	风险管理可以吧
1691380	1697500	券局可以吧
1697500	1707680	还可以manager
1707680	1710800	manager batch job可以吗
1710800	1713660	OK
1713660	1717980	so how do you manage your batch job during your project
1717980	1732760	so do you have any document to record to keep track of your batch job
1732760	1740800	你们有没有一个文件文档来去记录你们这个 batch job
1740800	1744940	so when you set up batch job in system
1744940	1749360	so what's the information you should provide it first
1749360	1751540	the batch job name
1751540	1753260	very good
1753260	1759940	the batch job for who carry the batch job
1759940	1765880	who carry the best job
1765880	1769940	what is who carry the best job?bring crazy right?
1769940	1771940	就是知性人
1771940	1774940	就是用者
1774940	1779940	you mean who will run the best job?
1779940	1781940	yeah who run the best job
1781940	1783940	the time
1783940	1785940	the time
1785940	1787940	user
1787940	1788940	user
1788940	1790640	user and time.
1792060	1792980	Time.
1794280	1795260	The status.
1795680	1796360	How often.
1797260	1797860	How often.
1799440	1800920	The status.
1802920	1803800	Frequency.
1804060	1805400	Frequency, how often.
1805820	1806700	That means how often.
1807000	1809800	Like once a day or twice a day
1809800	1811600	or once a week
1811600	1813980	or weekly or monthly.
1813980	1815620	还有就是有的是
1815620	1817520	就是一个月
1817520	1819520	有的是按周
1819520	1820780	有的是daily
1820780	1822720	daily就是每一天
1822720	1823440	对吧
1823440	1823660	好
1823660	1824820	这个beddrop name
1824820	1825920	还有一个很重要的
1825920	1826360	beddrop
1826360	1826920	还有什么
1826920	1829300	so in
1829300	1830940	XM37
1830940	1832740	so we will put
1832740	1833720	beddrop name
1833720	1835700	and also we will put
1835700	1838300	how about the program name
1838300	1839740	right
1839740	1840660	yeah
1840660	1843600	and how about
1843600	1843900	the
1843900	1844740	vare
1844740	1849340	Variant, yes, variant.
1849340	1850300	Variant, right?
1850300	1853620	We should set a variety about the batch job.
1853620	1861060	Uh-huh, so the batch job is set up by SM36, right?
1861060	1866500	OK, so we should provide, we should provide just提供
1866500	1873100	Batch Job name, program name, variant, user who will run the batch job.
1873100	1881100	所以,我们用一个BadJobID,什么样的。
1881100	1882700	所以,我们也订了好多时间,
1882700	1887500	然后我们会告诉我们的系统
1887500	1890500	如何能做好多时间。
1890500	1894500	OK,所以我们订了好多时间,
1894500	1896500	我们也订了好多时间。
1896500	1897100	啊
1899980	1900300	啊
1900300	1901100	啊
1907780	1909220	and also the procedure
1911980	1915180	perce procedure to manager the batch job right
1916060	1920020	just a so for example that if the batch job failed
1920700	1921100	you know
1921980	1922820	which team
1923380	1925260	which team will support the
1925620	1926460	the batch job
1926500	1930100	就是哪个team要去支持这个BatchJob
1930100	1932340	我们要写一些这个procedure
1932340	1934440	好那在大公司的时候呢
1934440	1938880	我们通常有很严格的这个documentation
1938880	1940720	就是有很严格的这个文档
1940720	1943460	那个文档里头呢我们就要提供这个
1943460	1946520	so we will provide the BatchJob name
1946520	1951200	we will provide those information
1951200	1951600	OK
1951600	1953660	the variant program name
1953660	1954440	variant
1954440	1960360	and also we will tell the folder
1960360	1961660	so do you remember the folder?
1963040	1965220	so last time I tell you the folder
1965220	1968900	so we have inbound or outbound folder
1968900	1974160	我们有出去的这个folder
1974160	1978100	有 inbound的也有 outbound的folder
1978100	1980940	然后我们要提供
1980940	1981520	for example
1981520	1982680	我给你讲了吧
1982680	1983200	这个folder
1983200	1983560	对吧
1983560	1984660	folder
1984660	1985620	就是文档
1985620	1987360	文档的路径是什么样子的
1987360	1988520	path就是路径
1988520	1989700	OK
1989700	1991440	我这里给你们写了这个路径
1991440	1992760	这个什么什么什么
1992760	1993880	p0什么什么
1993880	1995200	这是dmid
1995200	1996480	然后你这个要有folder
1996480	1997960	要这个basis team
1997960	1999280	要帮你setup the folder
1999280	2000160	OK
2000160	2001120	好
2001120	2003380	这里就是一个batch job的一个
2003380	2005580	一点小知识
2005580	2008460	希望对大家有用吧
2008460	2010440	就是很多在国外很多
2010440	2012160	都是用batch job
2012160	2012940	包括就是
2012940	2015260	MMPV
2015260	2017340	MMPV
2017340	2018180	知道关帐吗
2018180	2022540	然后FICO这边的
2022540	2024320	比如说OV52对吧
2024320	2026420	这都全部可以设成这个
2026420	2027240	Batch Job
2027240	2030360	当然是有
2030360	2033180	Dependency
2033180	2035000	So do you understand
2035000	2035900	what is dependency
2035900	2039680	Dependency
2039680	2041480	Dependency
2041480	2043780	users requirements
2071480	2073080	就是先执行MMPV
2073080	2074420	然后再来跑
2074420	2075720	比如说有两个Badge Job
2075720	2075980	对吧
2075980	2076700	一个MMPV
2076700	2077960	一个是OB52
2077960	2080460	好那OBA52的那个情况呢
2080460	2082880	是要在MMPV关闭完以后
2082880	2084720	它才能再run这个Badge Job
2084720	2085640	understand
2085640	2088340	so OB52
2088340	2091380	really dependent on MMPV
2091380	2092620	明白了吗
2092620	2093400	dependent
2093400	2095660	就是依赖依靠
2095660	2096980	所以我们这个词我们要
2096980	2099160	那如果是不是依赖呢
2099160	2099960	不是依靠的话
2099960	2101480	我们前面加一个什么
2101480	2103420	加一个什么前缀
2103420	2105200	independency
2105200	2106400	或者independent
2106400	2106760	OK
2106760	2107400	好
2107400	2108640	那我们就是可以
2108640	2112180	好
2112180	2113200	那我们第三个就是
2113200	2114020	ABC
2114020	2115960	那我们就called
2115960	2118380	activity-based accounting
2118380	2119240	offer
2119240	2120500	这里是offer
2120500	2120960	OK
2120960	2123360	那offer可以用什么词来替代一下
2123360	2125300	provide
2125300	2126500	对
2126500	2127200	very good
2127200	2127920	OK
2127920	2129040	advanced
2129040	2130380	那是高级的
2130380	2130860	就是
2130860	2133560	offer advanced analyze
2133560	2135700	就是能提供高级的一个分析
2135700	2137900	for cross department
2137900	2139540	departmental
2139540	2142760	就是跨部门的
2142760	2145000	那跨模块呢
2145000	2147180	course modules
2147180	2149800	course modules
2149800	2152700	那跨领域呢
2152700	2154560	field
2154560	2156500	field
2156500	2157380	对
2157380	2159480	to further
2159480	2160180	进一步
2160180	2161280	optimize
2161280	2162200	这个词很好
2162200	2165520	优化我们的业务
2165520	2165820	什么
2165820	2167940	操作
2167940	2169740	业务操作
2169740	2170000	对
2170000	2171040	business operation
2171040	2172660	那提高什么
2172660	2174000	这个
2174000	2174500	这个是
2174500	2176140	connectivity
2176140	2177920	connectivity
2177920	2178440	我们学过
2178440	2179260	对吧
2179260	2181820	内部的交通
2181820	2182840	内部的交通
2182840	2183040	对
2183040	2183780	沟通
2183780	2184220	好
2184220	2185740	那我们用这个optimize
2185740	2186720	我们来组一些
2186720	2189000	我们来再优化一下
2189000	2191600	我们本身就来优化一下
2191600	2193020	可以optimize
2193020	2194440	想想有什么情形
2194440	2198480	Function Optimize
2198480	2201300	Function
2201300	2202980	Optimize Function
2202980	2204800	Functionality
2204800	2205460	可以吧
2205460	2208880	OK
2208880	2209780	Functionality
2209780	2211720	Optimize Features
2211720	2212160	可以吧
2212160	2212920	就是功能
2212920	2214640	F-E-A-T-R-E-S
2214640	2215080	Future
2215080	2217640	feature 不是feature
2217640	2219340	features
2219340	2221640	OK 还有什么
2221640	2222500	business什么
2222500	2225320	process
2225320	2230900	OK 还可以优化什么
2230900	2231620	业务的什么
2231620	2233600	可以 procedure
2233600	2237480	对吧
2237480	2239840	还可以优化一下什么
2239840	2244080	blueprint
2244080	2244640	OK吗
2244640	2249700	还可以优化一下什么
2249700	2251280	我们的分析对吧
2251280	2254560	策略或者优化我们的schedule
2254560	2255580	对吧
2255580	2256580	solution
2256580	2259320	可以非常棒
2259320	2263600	好针对这个我们请一个同学来组一个句子
2263600	2265540	来造一个句子好吗
2265540	2267400	他愿意来尝试一下造个句子
2267400	2271380	I want to try
2271380	2272940	OK
