start	end	text
1071160	1072480	Yeah, very good
1072480	1073520	Reschedule another people
1073520	1074640	OK
1074640	1075720	reschedule
1075720	1080880	就是在
1080880	1081860	在那个什么
1081860	1083660	在约时间
1083660	1085580	好的
1085580	1087300	那如果老板出去开会了
1087300	1089200	就是我们要把这个会议要什么
1089200	1091240	cancel
1091240	1092880	cancel the meeting
1092880	1093960	好
1093960	1095600	那我们关于会议的时间
1095600	1096680	那我们会说吗
1096680	1098900	关于会议的时间
1098900	1100500	那比如说我4点15
1100500	1102960	下午4点45
1102960	1103480	我怎么说
1103480	1109080	4.45
1109080	1112220	4.45
1112220	1112940	也可以
1112940	1114200	还有
1114200	1115380	5.25
1115380	1116100	5.25
1116100	1119080	好的
1119080	1121640	那就是
1121640	1123880	如果就是说
1123880	1124480	你这个
1124480	1126080	看守会议
1126080	1126740	以后呢
1126740	1127560	然后就是说
1127560	1128580	你要通知
1128580	1129940	所有的人
1129940	1130800	我们通知
1130800	1131980	的人里头
1131980	1132940	包括一些什么呢
1132940	1136160	一些people包括些什么
1136160	1137360	stakeholder
1137360	1138760	stakeholder
1138760	1139960	consultant
1139960	1141080	ok very good
1141080	1141840	stakeholder
1141840	1143200	是我听到一个很好的词
1143200	1143780	很棒的词
1143780	1145640	这是一个非常高级的词
1145640	1146960	还有呢
1146960	1149200	consultant
1149200	1152040	consultant
1152040	1152460	and
1152460	1153700	us
1153700	1154540	us
1154540	1154700	us
1154700	1155380	us
1155380	1155700	us
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1155700	
1155700	1156700	us
1156700	1156700	
1156700	1156700	
1156700	1157700	us
1157700	1157700	
1157700	1157700	
1157700	1157700	
1157700	1157700	
1157700	1158700	us
1158700	1158700	
1162940	1164340	系统的时候呢
1164340	1165600	我们会有这个
1165600	1168140	系统
1168140	1169420	我们也可以叫它是
1169420	1170540	三个兴计系统
1170540	1170940	好
1170940	1172640	那如果是旧的系统
1172640	1173680	我们怎么说
1173680	1174940	Legacy
1174940	1176940	Legacy
1176940	1177740	System
1177740	1178940	Legacy
1178940	1179940	System
1179940	1181940	System
1182500	1182940	OK
1182940	1183700	好
1183700	1185180	那我们就是也学了一个
1185180	1186500	非常重要的一个词叫
1186500	1186940	Conduct
1187460	1188340	Conduct
1188340	1189700	我们可以Conduct
1189700	1190580	System Test
1190580	1192160	也可以Conduct Survey
1192160	1193920	我们可以conduct a meeting
1193920	1195940	我们可以展开的configuration
1195940	1196660	OK
1196660	1199020	好那这个conduct是一个高频词
1199020	1200960	那谁愿意来组一个句子
1200960	1203120	好那我给你一个scenario
1203120	1204680	好那
1204680	1206260	Taylor
1206260	1207680	so since you are new
1207680	1209860	so welcome to our SAP class
1209860	1210220	OK
1210220	1211200	OK
1211200	1214180	那就是conduct
1214180	1215740	之前呢可能我们都
1215740	1217460	做这个测试啊
1217460	1218840	我们可能就是用这个do
1218840	1219500	do the test
1219500	1220640	do the EOAT test
1220640	1221000	对吧
1221000	1221640	好
1221640	1223020	那我们现在就是说
1223020	1225880	用户正在做这个UAT测试
1225880	1229020	然后一旦测试成功的话
1229020	1231820	我们就可以得到他们的这个
1231820	1234280	Sign-off confirmation
1234280	1234920	OK
1234920	1236780	有点点长
1236780	1238040	因为对于你调求高一点
1238040	1239240	OK
1239240	1243700	User are doing the
1243700	1246240	are conduct the system test
1246240	1248240	If we pass this
1248240	1250640	Once they passed
1250640	1252640	不是我们 是他们
1252640	1268640	如果他们过了UIT试,我们会发现了一个讯息。
1268640	1270640	哦,讯息一下,不是讯息一下。
1270640	1272640	哦,讯息一下。
1272640	1273640	哦,讯息一下。
1273640	1274640	哦,讯息一下。
1274640	1275640	哦,讯息一下。
1275640	1276640	讯息一下。
1276640	1277640	讯息一下。
1277640	1278640	讯息一下。
1278640	1279640	讯息一下。
1279640	1285780	好的,那我们也就是回顾了一下我们的project type,对吧?
1286280	1290160	好,那跟这个project type有关的话呢,有些什么project呢?
1291240	1295380	我们可以请一个同学说一说他做过什么样的一个项目,好吗?
1296200	1298620	好,请王雷同学,你说一下,
1298720	1302720	could you please share what kind of projects you have done before?
1302720	1331400	好的 那我们讲了这个 project type 有这个implementation project 有rollout
1331400	1333780	上次跟同学解释了
1333780	1335760	就是这个就是模板
1335760	1336840	拷费模板
1336840	1338260	然后推广出去的项目
1338260	1340300	还有operation项目
1340300	1341280	还有migration项目
1341280	1342260	还有upgrade项目
1342260	1343220	upgrade的就是比如说
1343220	1344420	现在从ECC
1344420	1345080	然后upgrade
1345080	1346980	就是upgrade项目
1346980	1347500	好
1347500	1349140	那我们也讲了一些会议
1349140	1350140	就是说那我们
1350140	1352420	讲了几个阶段
1352420	1353980	那就是还记得同学
1353980	1355560	还记得我们project
1355560	1357000	ECC的这个
1357000	1361060	ASAP加速实施法
1361060	1363040	我们讲到哪几个阶段
1363040	1365160	然后哪几个阶段我要考一考大家
1365160	1366720	第一个阶段的话
1366720	1368780	有一个什么重要的会议
1368780	1371920	第一个阶段是什么阶段
1371920	1374480	project performance
1374480	1378640	project during
1378640	1379760	OK
1379760	1380940	during project
1380940	1382700	the preparation phase
1382700	1385020	so we have very important
1385020	1385660	project
1385660	1387660	kickoff meeting
1387660	1389980	so at this meeting
1389980	1393820	project manager will introduce the
1393820	1398740	project meeting
1398740	1406740	to find the scope of their projects
1406740	1411940	and also they will create a
1411940	1417220	well structured project plan
1417220	1422980	嗯嗯嗯嗯嗯 OK so during this meeting we will know all of the key
1422980	1425460	key stakeholders
1425460	1426460	uh-huh
1426460	1427460	all of key stakeholders
1427460	1429460	OK OK very good
1429460	1432020	好 那在準備阶段的话
1432020	1438260	so what kind of document will be provided to the project manager or provided to the team
1439220	1442260	what kind of document that's very important document
1443940	1446980	project schedule
1447220	1449220	OK
1449220	1450220	OK
1450220	1451220	好
1451220	1452220	那到第二階段的时候
1452220	1453220	我们
1453220	1455220	会是什么
1455220	1457220	会是什么样子的
1457220	1459220	然后第二階段时
1459220	1462220	我们要提交一个什么重要的一个 document
1464220	1465220	Document
1465220	1466220	Document
1466220	1467220	Document
1467220	1468220	Document
1468220	1469220	Document
1469220	1470220	Document
1470220	1470220	
1470220	1471220	Document
1471220	1472220	Document
1472220	1473220	Document
1473220	1474220	Document
1474220	1475220	Document
1475220	1476220	Document
1476220	1476220	
1476220	1477220	Document
1477220	1479420	应该是第一阶段吧
1479420	1480180	对不对
1480180	1482180	我们是要去做这个调研
1482180	1482620	对不对
1482620	1484080	Survey document
1484080	1488240	We will conduct a survey
1488240	1489180	对吧
1489180	1490500	我们也可以说
1490500	1491780	Conduct a survey
1491780	1492160	OK
1492160	1493440	Conduct a survey
1493440	1494660	那在
1494660	1496140	因为为什么
1496140	1497240	我现在要突出来
1497240	1498220	这个就是有什么
1498220	1498940	Document呢
1498940	1499940	是因为有的人
1499940	1501020	没有做过实施
1501020	1503360	有一个学员
1503360	1505040	工作十几年
1505040	1506040	全都是做运维
1506040	1507200	然后他
1507220	1508560	到项目上就掉队
1508560	1511120	也不敢问人家要做什么事情
1511120	1513700	然后就是说人家都交文档了
1513700	1515840	他也不知道要干嘛
1515840	1519360	所以他就不能是他的那个工作就
1519360	1521400	就就就跟不上
1521400	1522820	所以就被炒鱿鱼了
1522820	1526100	所以就是说把别人的那个经验教训
1526100	1527260	我们要学过来好吧
1527260	1529440	那在第二阶段的话
1529440	1531460	我们其实要留意一下子
1531460	1533940	so what kind of documents
1533940	1536440	will be provided to the team
1536440	1541540	and what action or what activity
1541540	1546040	were involved in second phase.
1546040	1550460	第二阶段会要做些什么事情?
1551380	1554040	有经验的同学分享一下子。
1554040	1556040	画流程出。
1557080	1557900	还有呢?
1558240	1559220	还有很重要的是吗?
1559960	1562040	认识会议。
1562040	1564040	认识会议。
1564040	1572420	to be and assess and the future,compare, right?compare AS and the future.
1572420	1574280	so we will conduct
1574280	1575800	可以用conduct吧?
1577020	1577160	可以
1577160	1578160	可以
1578160	1579580	we will conduct
1579580	1581500	对,gap
1581500	1583420	也就是我们说的差异,好吗?
1583540	1585340	就是有时候我们就会用difference
1585340	1589380	但是我们这里就是比较professional的
1589380	1591920	我们就说conduct gap analyze
1591920	1592580	OK
1592580	1596960	好的 在这一阶段的话
1596960	1598960	有什么样的一个重要的 document
1598960	1600020	有什么
1600020	1601960	Blueprint
1601960	1603760	Blueprint
1603760	1604620	Blueprint
1604620	1607020	We will create a business blueprint
1607020	1611000	That provides a detailed design document
1611000	1611320	OK
1611320	1613240	好 那我们是不是学了
1613240	1614480	还学了第三阶段
1614480	1617520	第三阶段我们学了什么
1617520	1622880	implementation first
1622880	1628040	so during during realization phase
1628040	1634720	so what kind of the activities you will you will do during this phase
1634720	1637320	我们会到系统里头做什么
1637320	1639580	we will conduct the system什么
1639580	1641520	configuration
1641520	1644800	okay based on the business blueprint
1644800	1645960	we will configuration
1645960	1649800	而且我们会接触
1649800	1651960	我们会接触
1651960	1653960	我们会接触
1653960	1654960	我们会接触
1654960	1656960	接触
1656960	1657960	接触
1657960	1658960	接触
1658960	1659960	接触
1659960	1660960	接触
1660960	1661960	接触
1661960	1662960	接触
1662960	1663960	接触
1663960	1664960	接触
1664960	1665960	接触
1665960	1666960	接触
1666960	1667960	接触
1667960	1668960	接触
1668960	1669960	接触
1669960	1670960	接触
1670960	1671960	接触
1671960	1672960	接触
1672960	1673960	接触
1673960	1674960	接触
1674960	1677200	所以我认为你工作很努力。
1677200	1679720	OK, so let's move to the next page.
1679720	1685520	OK,好,在直线阶段我们要提供什么样的文档呢?
1685520	1690320	Configuration document and
1690320	1692320	Face document.
1692320	1696200	Functional development.
1696200	1698720	OK, maybe functional specs, OK.
1698720	1704720	如果我们有一个项目的项目,我们会做一个试试。
1704720	1707560	所以,Test包括一些什么样的呢?
1709420	1715460	Test,about the development test,development program test,
1716520	1722760	and the UIT test,unit test.
1723760	1728980	OK,那你们知道,do you know what's the difference between test case?
1730680	1733760	OK,so what's the difference between test case?
1734720	1764720	所以,我认为了词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,词,
1764720	1767480	你需要写的写作
1768760	1770960	OK 试试
1770960	1774800	所以 试试试
1774800	1777320	是 试试试
1777320	1778760	OK 试试试
1778760	1780320	试试试试
1780320	1782080	试试试试
1783000	1784720	试试试
1784960	1786440	试试试
1786440	1787880	试试试
1787880	1789000	试试试
1789800	1792320	试试试试
1792320	1796420	For the test script, you will write down each step.
1796420	1808560	For example, step one, I will create the material master data, T code, MM01,
1808560	1815260	and expected result, and it's passed or failed, something like that.
1817260	1818560	Okay, you're clear?
1818560	1821560	Testable is a testable step.
1821560	1823060	具体, more details.
1823060	1826060	Testable step.
1826560	1828860	Testable scenario or test case,
1829460	1831060	they will show you the,
1831860	1834460	for the test case and test scenarios,
1834920	1837860	so it's more overview or high level.
1840560	1841360	明白了吗?
1842760	1847360	好的,那我们review到这里。
1847360	1848960	我们今天要学一个新的
1848960	1854900	我们要去学一个新的这个准备阶段
1854900	1858320	刚刚有同学说那个收集主数据是在第三阶段
1858320	1859240	那我不知道啊
1859240	1862080	反正就是我们一般的话都是在
1862080	1863660	final preparation phase
1863660	1866100	但当然你们提前的话也很好
1866100	1866900	好
1866900	1869080	那我们请没有发言的同学呢
1869080	1870920	来读一下子这个句子
1870920	1872740	然后我们来挑一下
1872740	1874020	赵君你来读一下
1874020	1877140	然后我们来挑一些比较重要的一些词
1877140	1878880	主来主句子好吧
1878880	1880440	好 调进来
1880440	1880700	好
1907140	1920280	implementation by conducting real-time func functionality
1920280	1923280	- 方... functionality,对对,你还在弄出来
1923280	1925620	- 还是出来了
1925620	1932620	and funtuning configuration requirements.
1932620	1940120	Project management teams can prepare the new system for use
1940120	1954120	in the production environment and prepare user to complete a task.
1954120	1961120	Efficiently and effectively
1961120	1967000	As soon as the system goes live
1984120	1985920	我们是要做些什么
1985920	2002140	In the user training and integration testing
2002140	2003860	In the user training
2003860	2007620	这个 term release assessment
2007620	2010740	OK 给大家一分钟的时间
2010740	2019020	你先写一下子就是keyword,okay?
2019360	2020480	write down your keywords.
2029480	2029560	OK.
2040740	2070720	请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
2070740	2086760	可以先抢来回答
2086760	2089680	你先抢的话可能别人就没有重复的
2089680	2091920	好 谁愿意来回答
2091920	2093120	谁
2093120	2095140	谁
2095140	2098300	KT
2098300	2099300	是的
2099300	2100300	OK
2100300	2101300	Go ahead
2101300	2104300	So just tell us which word you want to use
2104300	2106300	Which word you pick up
2106300	2108300	Implementation
2108300	2108300	
2108300	2109300	Very good
2109300	2110300	Go ahead
2110300	2113300	We are implementing
2113300	2115300	We are implementing
2115300	2118300	Implementation
2118300	2121300	We are implementing
2121300	2125140	新的SAPS系统
2125140	2129300	代表我们的LegacySystem
2129300	2132820	非常好,你用了词,我们学习了
2132820	2136260	LegacySystem,好,好
2136260	2144220	你用了词,然后你用到了动词
2144220	2147880	好,谁愿意再来尝试?
2147880	2149880	Azure.
2149880	2151880	Azure.
2151880	2152880	Okay, Serena.
2152880	2153880	Okay, go ahead.
2153880	2155880	Oh, which word?
2155880	2158880	Integration testing.
2158880	2160880	Okay, very good.
2160880	2162880	Integration testing.
2162880	2163880	Okay.
2163880	2166880	Before releasing the new update,
2166880	2172880	We run a four integration test to ensure our models work together smoothly.
2172880	2174880	Okay, very good.
2174880	2175880	Okay, smoothly.
2175880	2176880	Okay.
2176880	2178320	所以用到了付尺
2178320	2179000	Smoothly
2179000	2179320	OK
2179320	2180200	很好
2180200	2182600	那还有谁愿意再试一下
2182600	2183920	刚刚是男生
2183920	2185080	OK
2185080	2186240	好了
2186240	2189220	In the final preparation phase
2189220	2192340	We should complete the end-year training
2192340	2195340	And then we should organize
2195340	2197520	Organize examination
2197520	2198900	OK
2198900	2199640	Very good
2199640	2200340	好
2200340	2201280	那夏日梦
2201280	2203580	我看看夏日梦没说话
2203580	2205780	夏日幽梦
2205780	2208540	那請你 wake up,不要做夢,好嗎?
2211760	2214680	夏日悠夢,好,你選一個詞。
2214680	2217020	Ender-youser training?
2218360	2222420	我們可以用看醫生或者做的Ender-youser training,OK?
2225240	2228240	On the final preparation phase,
2228240	2233480	我們要訓練了所有的用途
2233480	2247080	我們要訓練了所有的用途
2247080	2277080	做一些新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新的新
2277080	2278760	ability, right?
2279120	2281080	对,对。
2281300	2281480	好。
2282820	2283800	那另外一个同学,
2283900	2286200	月月。月月,你今天没有说话。
2288280	2289620	老师,我选了
2289620	2290900	这是requirement。
2291720	2292640	OK, very good。
2293340	2293540	OK。
2294580	2296260	We need to identify
2296260	2298640	the critical business requirements,
2299260	2300960	outlier the business requirements,
2301380	2301980	and finally
2301980	2304980	align with the business requirements
2304980	2307740	我认为Employment is SAP
2307740	2310120	OK, that's good
2310120	2312920	OK,这里有个讲到生产机
2312920	2314340	那我们来回顾一下子
2314340	2318000	那我们在讲什么环境的时候
2318000	2320060	我们最初有一个什么环境
2320060	2325340	Configuration
2325340	2326540	Configuration
2326540	2328820	什么叫Configuration
2328820	2330500	Configuration
2330500	2333500	我们有一个是不是有Sandbox
2333500	2340500	所以我们开始从Sandbox,然后我们有设计系统。
2340500	2342500	Demount of Iran.
2342500	2344500	然後再到呢?
2344500	2346500	QA
2346500	2348500	Q什麼?
2348500	2350500	QUA
2350500	2352500	QA
2352500	2354500	Quality System
2354500	2356500	然後再到這個
2356500	2358500	Production System
2358500	2360500	那這一系列的我們叫什麼?
2360500	2362500	我們可以用什麼詞來替代?
2362500	2364500	用什麼詞來說?
2364500	2366500	A開頭的?
2366500	2368500	A開頭的?
2370500	2375500	有没有知道这个Archise吗?
2377500	2379500	Architecture
2379500	2398500	Architecture
2400500	2402660	这个就是架构师
2402660	2403620	有点像架构
2403620	2406400	现在在北美有一个工作
2406400	2408640	很高薪的叫architecture
2408640	2416180	那这个architecture呢
2416180	2417760	是什么样的工作呢
2417760	2419460	它其实也就是模块顾问
2419460	2421740	但是属于那种资深的模块顾问
2421740	2422600	然后它可以去
