start	end	text
591860	594000	如果要去做面试的话
594000	596480	就有点就是没有尽重力
596480	598400	态度好
598400	599660	态度好
599660	599960	对啊
599960	601900	你的那个性格
601900	603940	你的个性好
603940	605100	那这个也会
605100	606300	但是就是说
606300	607720	你们的孩子要准备
607720	609140	就是你虽然
609140	610880	你把你写的句子给我
610880	611940	然后帮你修改一下
611940	612520	修改一下子
612520	613600	你就把它死背出来
613600	614600	好的
614600	614800	OK
614800	615700	好吗
615700	616460	就是反复背
616460	617920	那如果我是HR的话
617920	619140	你讲吞吞吐吐的话
619140	620300	我就不要你了
620300	620720	就已经
620720	622460	So you lost the opportunity
622460	622840	OK
622840	624140	So once I call you
624140	624740	So I said
624740	625040	Yaya
625040	626380	Could you please introduce yourself
626380	628380	那你这样子就不行
628380	628860	好吗
628860	631120	当然我知道这个时间比较短
631120	631540	对
631540	632240	所以就是说
632240	632860	你们把你们
632860	633960	因为这个人少
633960	634740	我可以帮你们
634740	636060	把你们的那个
636060	638120	这几道题去改一改
638120	639740	然后你就把它背下来就行了
639740	640580	好的
640580	641600	好的
641600	642180	So
642180	643060	Hi
643060	643720	YuYu
643720	645100	Do you have any questions for me?
645940	646460	Oh yeah
646460	648540	I have two questions
648540	649720	Okay
649720	651400	你可以首先说
651400	653480	Yeah I'm very interested in your
653480	654880	Project
654880	655880	Project
655880	657260	先彩虹屁
657260	658100	先拍一拍
658100	658760	Oh
658760	660600	Yeah
660600	662640	I have
662640	664480	I have
664480	667540	I have interest about your project
667540	668480	Do you
668480	669680	So very
669680	671680	非常好
671680	675680	我有一些问题
675680	690680	第一个问题是
690680	701620	可你分享的KSAP 企业的公司是否有关注的
701620	708440	和什么问题是现在的困难吗?
710280	716080	哦,所以 这个未始终的 终于我们还没有开始
716080	717440	OK OK
719240	721520	第二个问题是
725080	729080	How does your company
729080	733440	support the employees' professional development
734080	735080	such as
737280	739520	SAP certification training
739720	740320	or
746080	750000	Global Learning Opportunity
750000	752140	就是国外学习
752140	753420	我也不太会表达
753420	755580	就是去国外交流这种
755580	757720	Exchange
757720	759640	OK
759640	761280	交流什么呢
761280	761840	就是说
761840	762800	你说
762800	770100	你想说是有没有去Global的这个
770100	771080	机会
771080	772820	Opportunity right
772820	773400	对
773400	774840	OK
774840	776560	所以你可以问这些问题
776560	778880	我会更加关注的
778880	782000	我认为在未来
782000	787000	Do you have a global project, like oversized project, overseas?
787000	788000	Overseas, overseas.
788000	790000	Overseas projects, oh yeah.
790000	792000	好,那可以。
792000	798000	好,下面是那个月月,
798000	801000	不是月月,下面是萌萌,
801000	806000	你们两个名字真好玩,是叠词。
806000	810000	好,嗨萌萌。
810000	816600	我已经有了你的手机了,请你给我一个短片的介绍
816600	818200	OK
818200	823840	我非常感谢你,我感谢你
823840	827360	我会给你一个短片的介绍
827360	835800	我会给你一个短片的介绍
835800	839200	我的名字是克斯特利
839200	842560	我认为上海美台大学
842560	872560	我的研究是酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷酷
872560	877560	I have already experienced this in SAP FICO models
878840	882880	contains FI models and zero models,
882880	885440	especially in zero models.
885440	886720	Oh really?
886720	890160	Yeah,such as the material ledger,
890160	892480	actual cursor calculation.
893720	894720	I'm...
899360	901480	So that means you're most drunk,
901480	906480	所以你现在说你最重要的,你最重要的,对吗?
906480	909360	我最主要是用的模式
909360	912360	不只用的模式
912360	917480	但是用的模式的模式
917480	920560	用的模式
920560	924840	用的模式
924840	930040	用的模式
930040	933360	用的模式
933360	959760	我之前教你们的说
959760	962740	比如说我不知道你讲完了还是没讲完
962740	964280	那你这时候要说什么
964280	968040	I look forward
968040	973120	I look forward to join your team
973120	974360	或者说
974360	977640	I'm confident I will benefit to your
977640	979840	project
979840	980620	Right
980620	982700	I look forward
982700	985100	好
985100	985900	就是说我不知道
985900	987400	比如说我们刚刚在问问题
987400	988760	我不知道你讲完还是没讲完
988760	989060	对吧
989060	992040	好那我们要有一个ending的这个statement
992040	994040	就是要有一个一句话
994040	995360	就是一两句话
995360	997500	就让别人觉得你这个已经closed了
997500	1000220	就是I closed my introduction
1000220	1000740	OK
1000740	1002100	So I can see
1002100	1004140	I look forward to join your team
1004140	1006320	So I'm excited to join team
1006320	1007620	或者说
1007620	1009960	I'm confident
1009960	1011800	I will benefit to your project
1011800	1012240	Yeah
1012240	1015140	那我们就知道了你讲完了
1015140	1015500	好
1015500	1020120	这个月月也要学会说
1020120	1021040	嗯 好的
1021040	1048980	所以我提前给了你们那个什么
1048980	1051640	给了你这个题目
1051640	1054220	就如果我不给你这个
1054220	1055580	我就来问
1055580	1057480	能听得懂吗
1057480	1058780	哦哦
1058780	1060940	I understand
1060940	1064620	因为你们熟悉我的口音了
1064620	1066160	也许有的印度人口音
1066160	1069100	或者别的面试的口音
1069100	1069880	你们可能不熟
1069880	1070280	对吧
1070280	1071400	OK
1071400	1073480	OK
1073480	1076060	因为我给了我的课题
1076060	1079060	我的朋友要求
1079060	1082060	在最終的程度的程度
1082060	1085060	我會想要求
1085060	1088060	要求更多的程度
1088060	1091060	在我們要求
1091060	1096060	我們要求
1096060	1099060	我們要求
1099060	1129060	我们做很多工作, 设计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计计�
1129060	1131060	最終的,
1132300	1134300	最終的,
1134300	1136860	是
1136860	1139940	從5月到3月
1141140	1143860	對於這次的
1143860	1146980	我們的顧客
1146980	1148620	是我們
1148620	1150660	我們有的
1150660	1153260	我們有
1153260	1155860	我們有成功的
1155860	1159220	我认为你最好的选择
1159220	1163580	好,那是好
1163580	1170980	所以,为什么你最好的选择
1170980	1180220	第一,我非常非常激烈
1180220	1183140	我非常激烈
1183140	1198980	我希望能做很多工作
1198980	1205220	和计算了很多新技术
1205220	1217220	I think this attitude can bring your company more benefit.
1217220	1218220	Okay.
1218220	1227220	Yeah.The second is I have a very rich experience in SAP.
1227220	1236980	我能解决任任何问题和商业的问题
1236980	1242580	我能解决到商业的问题很快
1242580	1245660	以后能够提供解决的问题
1245660	1250780	提供解决的问题
1250780	1252820	那你要讲什么样的结果呢?
1252820	1254100	那Business会怎么样呢?
1254100	1255060	要亮化一下子
1255060	1256480	你就是说这个
1256480	1258280	在去年
1258280	1258600	比如说
1258600	1259040	for example
1259040	1259720	last year
1259720	1260960	so I sold like 200
1260960	1262480	tickets
1262480	1264760	and the business
1264760	1265460	are very
1265460	1267940	satisfied with my performance
1267940	1269480	你要亮化一下子
1269480	1269700	好吧
1269700	1270760	亮化
1270760	1272160	OK
1272160	1275840	In my previous
1275840	1277880	In my last
1277880	1280360	project
1280360	1282360	我给你做的
1282360	1284360	我给你做的
1284360	1286360	我给你做的
1286360	1288360	我给你做的
1288360	1290360	我给你做的
1290360	1292360	我给你做的
1292360	1294360	我给你做的
1294360	1296360	我给你做的
1296360	1298360	我给你做的
1298360	1300360	我给你做的
1300360	1302360	我给你做的
1302360	1304360	我给你做的
1304360	1306360	我给你做的
1306360	1308360	我给你做的
1308360	1310360	精细化
1310360	1311120	yeah
1311120	1314100	after we understand the requirements
1314100	1317060	so we arrange a lot of meters
1317060	1319380	to communicate with the
1319380	1321780	business requirement
1321780	1323480	or the refine
1323480	1324300	refine
1324300	1325000	精细化
1325000	1325940	can we refine
1325940	1326740	yeah
1326740	1327440	refine
1327440	1329180	or the optimize
1329180	1330240	refine
1330240	1331980	optimize
1331980	1333240	optimize
1333240	1334520	oh okay
1334520	1338220	so we refine
1338220	1368220	好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好
1368220	1369680	OK, feedback.
1369680	1372720	Feedback about this function.
1372720	1376520	OK, so what stakeholders or the business
1376520	1379080	give me very good feedback, OK?
1379080	1381980	好,那我们在下一个就是
1381980	1386980	Do you have any,
1386980	1390780	Do you have any questions for me?
1390780	1398180	Yeah, I want to know the projects
1398220	1408700	what's the stage of this project and my ruler if i enter this project what's the ruler of my
1409580	1419260	project and as a member of this project okay so i just see something so uh so the project is still
1419260	1449260	所以,我们在第一次的一步,我们的项目, 然后我们在做一个项目的项目, 然后我们在做一个项目的项目, 然后我们在做一个项目的项目, 然后我们在做一个项目的项目, 然后我们在做一个项目的项目, 然后我们在做一个项目的项目, 然后我们在做一个项目的项目, 然后我们在做一个项目的项目, 然后我们在做一个项目的项目, 然后我们在做一个项目的项目, 然后我们在做一个项目的项目, 然后我们在做一个项目的项目, 然后我们在做一个项目, 然后我们在做一个项目的项目, 然后我们在做一个项目, 然后我们在做
1449260	1454260	ECC and S4HANA.
1454260	1461260	so anyone can tell me what's the difference between from ECC and S4HANA
1461260	1464260	from MM module perspective.
1464260	1470260	so could you please tell me what's the difference between ECC and S4HANA?
1470260	1487260	OK,I have some,I have some differences between SAP ECC and SAP HANA from the model,from the MN models,there are...
1487260	1490260	Oh,you are not MN module,right?You are CO module,right?
1490260	1492260	Oh,CO modules,OK.
1492260	1497260	If I see,OK,from FICO modules perspective.
1497260	1499260	!
1499260	1502260	From the FRCO models,
1502260	1508260	in SAP S4 HANA,
1508260	1511260	the integrator
1511260	1515260	of FRCO
1515260	1517260	such as BSEG
1517260	1519260	and BKPF
1519260	1521260	and other
1521260	1523260	APIR and AA
1523260	1525260	and the CO
1525260	1529760	into one table of SATOCA.
1529760	1532940	So, into merged, unmerged, unmerged.
1533660	1537100	要有動詞,要有動詞,這個沒動詞.
1537100	1542500	I merged into one, a new table of SATOCA.
1543620	1545000	Okay, that's great.
1545540	1550040	And also, before ECC, we usually use...
1550040	1560480	之前在ECC中,如果要去寫Fs,
1560480	1565680	我们需要加入两个坛,
1565680	1569240	BSEG和BKPF。
1569240	1575240	它是不很友善于我们的发展,
1575240	1605240	但是在SDLCA,我们可以抓住的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标准的标
1605240	1608120	project implementation method.
1609960	1614840	So you can see for ECC, we usually adopt.
1616920	1621200	For ECC, we use the ISIP method.
1622320	1627600	We usually leverage or
1629240	1629800	利用
1629800	1635800	Leverage 学过吧 或者Apply
1635800	1639800	Leverage
1639800	1642520	We use leverage ASAP
1642520	1644560	Methodology
1644560	1644940	OK
1644940	1647560	And for S4Hanan
1647560	1648780	We use
1648780	1652960	Active
1652960	1656280	OK 你们这没学
1656280	1656800	没关系
1656800	1658440	这个是第二阶段的学习的
1658440	1659620	Greenfield和Bronfield
1659620	1659980	OK
1659980	1660480	好
1660480	1661320	那你这个不用说
1661320	1662700	我提醒在这里的话
1662700	1664000	提前跟你讲吧
1664000	1664860	那就是说
1664860	1665980	S4哈南以后呢
1665980	1667140	我们会采用一个新的
1667140	1668560	一个那个实施方法论
1668560	1669900	是green field和brown field
1669900	1670260	OK
1670260	1672020	就green是绿色的
1672020	1673780	然后brown是棕色的
1673780	1675820	green field呢
1675820	1677120	green field methodology
1677120	1678300	is usually used
1678300	1679780	for the new project
1679780	1680160	OK
1680160	1681700	brand new project
1681700	1683320	就是完全是新的一个project
1683320	1684480	brown field呢
1684480	1685420	通常就是说
1685420	1687320	以前是ECC
1687320	1688240	我们做upgrade
1688240	1689600	或者rollout project
1689600	1690780	OK,Groundfield
1690780	1693900	OK,好
1693900	1696280	那再有两分钟
1696280	1697480	请那个月月
1697480	1699040	脱谈一下
1699040	1700240	那再有两分钟
1700240	1701440	他请月月你来讲
1701440	1703780	So from MM perspective
1703780	1705900	MM consultant's perspective
1705900	1706880	So what's the difference
1706880	1709860	between ECC and S4 HANA
1709860	1711360	好,你可以讲
1711360	1711960	就是说
1711960	1714000	我们上课学到的
1714000	1715100	这个material length
1715100	1717220	is expanded from
1717220	1718600	几位数到几位数
1718600	1722240	然后它也有一个叫Universal Table,对吧?
1723240	1726200	他们BKBF和BSEG也是merge的,对吧?
1726360	1727660	到什么什么table,你也讲一下。
1728480	1729360	好的。
1732300	1735720	关于ECC和SFHANA,
1736820	1742760	第一个是Material number。
1742760	1749760	在 ECC, 最大约的数据是18个人
1749760	1758760	但在S4HANA, 最大约的数据是40个人
1758760	1761320	第二,
1761320	1763120	廣告的
1763120	1764200	廣告的
1764200	1766000	廣告的
1766000	1767720	廣告的
1767720	1770720	廣告的
1770720	1772760	第二,
1772760	1774600	廣告的
1774600	1777720	廣告的
1777720	1780760	在 ECC
1780760	1785120	我们可以说的
1785120	1788000	质量和质量的质量
1788000	1792800	我们可以说的
1792800	1796880	质量和质量
1796880	1799680	你可以说的 单独的
1799680	1803680	单独的
1803680	1804440	单独的
1804440	1806360	所以现在我们用
1806360	1807240	对
1807240	1807840	对
1807840	1837840	好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好,好
1837840	1848680	Materializer in ECC is optional, but in S4 HANA, the materializer is mandatory.
1867840	1869860	好那我就是给你们的任务
1869860	1871080	就是下课了
1871080	1873880	给你们的任务就是把你们的一个简历
1873880	1875200	这是最后一堂课了
1875200	1876900	那希望我们有缘的话
1876900	1879540	我们还有机会可以继续学习
1879540	1881420	因为我们这是level 1的
1881420	1883260	然后我们有level 2和level 3
1883260	1885620	那so far so good do you have any questions
1885620	1887740	那我给你们的任务
1887740	1889160	就是你们要把你的resume
1889160	1891420	学好我可以帮你们去修改一下
1891420	1893120	然后就是
1893120	1895860	这些interview的
1895860	1898020	其实我随便挑出来的话
1898020	1900180	都可以问出很多的这个interview question
1900180	1903100	如果比如说问你做过那个interface吗
1903100	1905340	那个三年经验的
1905340	1906700	如果你说你做过interface的话
1906700	1909180	那对你来说是一个很大的一个加分项目
1909180	1910460	OK 好吗
1910460	1914220	就是说第三年能做到人家五年的做的东西
1914220	1916520	还有那个functional specs你会写吗
1916520	1918880	会写过好几个了
1918880	1920380	那很好
1920380	1922840	好那就是要突出你们的优势
1922840	1924680	就是然后能超脱
1924680	1925600	比同龄
1925600	1928500	比同阶层的同学要超越一点点
1928500	1929480	那你就很容易赢
1929480	1930520	而且就是说
1930520	1932120	如果是你把那个英语
1932120	1933280	念得66时候的话
1933280	1934720	你这个Global项目里头
1934720	1937100	那个问的问题
1937100	1938520	没有Local那么深
1938520	1939300	没有那么严
1939300	1939880	好吗
1939880	1942040	好还是要对自己自信点
1942040	1943120	最主要是把自己
1943120	1945040	就是说要回答的问题
1945040	1945760	要写下来
1945760	1947220	然后把它念得66时候
1947220	1948700	OK不要停顿
1948700	1950020	Don't stop
1950020	1950720	Don't pause
1950720	1951180	OK
1951180	1951920	Yeah
1951920	1954720	你可以写的纸条上面
1954720	1955960	哪怕你写的纸条上面
1955960	1957360	你放到你电脑屏幕后面
1957360	1959200	我们这个叫cheat sheet
1959200	1963060	就是欺骗的这个单子
1963060	1966180	哪怕你放到后面
1966180	1967320	能提醒你也行
1967320	1969900	但是你一定要自己先把它念熟好吗
1969900	1973220	好
1973220	1975060	Do you have any questions for me?
1977820	1979160	有没有别的问题
1979160	1981300	如果没有问题的话
1981300	1983700	那我们就先下课了
1983700	1984580	我把这个
1984580	1985540	对
1985540	1988080	我把这个就是单张发给你们
1988080	1989580	就是可能这样的话
1989580	1990440	你们可能会
1990440	1993560	对可能会问到什么样的问题的话
1993560	1995040	对你们有个提醒的作用
1995040	1995660	好吗
1995660	1998920	还有老师简历也需要发一下
1998920	1999580	好的
1999580	2000760	对我会发
2000760	2001340	好的
2001340	2002620	好先下课
2002620	2004180	好祝你们成功
2004180	2005480	拜拜
2005480	2006600	OK拜拜
