start	end	text
318280	323280	我去英国了一天
323280	353280	在英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去英文中,我去
353280	355280	知道还是不知道?
355280	356280	不知道,不知道
356280	360280	哦,Jetlag,就是时差,就是导时差
360280	362280	哦,Jetlag
362280	363280	哦
363280	370280	耶,但我认为在英文年,我非常愉快
370280	376280	因为在英文年,我会有2000个酒量的酒
376280	388540	每天晚上我可以享受酒和我的朋友每晚
388540	390380	好, nice
390380	402540	and they have a lot of different food from China
402540	408060	I think... Oh really? So they have a lot of Chinese restaurants there?
412300	417420	The first time I eat the fresh meat, do you know fresh meat? The pig meat?
419820	424140	No cook. Oh really? Yeah.
424140	425500	肉,ok
425500	455500	就是没有uncooked这个肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉肉
455500	460260	我们吃了所有的食物
460260	463900	所以很简单,不像在中国
463900	469500	嗯,OK,那是有趣
469500	484700	对于在日期中,我聊到我的同学
484700	494060	在夜晚,我们聊到很多的
494060	502460	每天的东西,我每天都喜欢学习英文。
502460	508700	我认为我的英文很快就会在英文。
508700	512700	OK,OK,that's nice. So glad to hear about that.
514700	517700	OK,so let's review what we learned last time.
520700	524700	So,Meng Meng, could you please tell us what you learned last time?
525700	532700	Last time,we have learned the differences between the local ERP and the SAP.
532700	534700	是的,
534700	536700	是的,
536700	538700	SAP有
538700	540700	integration between different
540700	542700	models
542700	544700	such as when we
544700	546700	create a business
546700	550700	business transaction
550700	552700	it will generate a
552700	554700	document in alpha models
554700	556700	and
556700	558700	but the
558700	560700	local ERP
560700	564360	doesn't have those functions.
566040	571040	It may contain the FI models,
572520	576360	the FICO, no, FI-NERS models.
578800	583800	Before the, besides the local,
584960	589800	the differences between local and the SAP,
590700	597700	ERPPR, we also learned the receive.
597700	599700	Yeah, receive.
599700	605700	Also receive contains the workflow,
605700	611700	enhanced workflow report,
611700	618700	interface, enhancement, conversion,
618700	622700	and the form.
622700	624700	Okay,and the form.
624700	626700	Yeah.
626700	632700	So how about the functional specs?
632700	636700	Functional specs,yeah,we also learn how to
636700	638700	workflow the functional
638700	640700	FS
640700	642700	with
642700	644700	the
644700	647300	我认为了很多的技术
649300	651660	好的,所以,什么是什么的
651660	654740	的功能的?
654740	657060	你只能在一种一种
658260	660460	的功能的功能?
661700	662940	首先,我们的
664540	665700	这些是
666900	667740	的项目是
669100	669940	我们的
669940	699940	我们在这里的选择, 选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择选择�
699940	705940	我们将我们的功能表示
705940	711940	我们将我们的解析
711940	741940	中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字幕 中文字
741940	744280	就是从哪个字
744280	745800	抓取
745800	746300	Fetch
746300	747280	Fetch
747280	747680	Fetch
747680	749240	OK 我把它放在这里
749240	757160	Fetch the field
757160	759120	因为其太宝
759120	761660	Fetch the field
761660	763660	好
763660	765020	那我现在有个问
765020	766860	那现在我来问一下Taylor
766860	769220	他这些词看他以前知道吗
769220	769740	OK
769740	771160	Taylor那必须
771160	774340	必须的话,你会用什么来表达?
775100	776600	比如说哪个字段是必须的?
777520	779900	哦,must,那还有吗?
780640	782560	好,那我们现在先学两个词,
782720	784380	OK,我们要注意,我们可以是
784380	788620	manitary,就是必须的,或者required
788620	794920	OK,好,那如果是选择性的,可输可不输的呢?
796600	797040	optional
797040	800360	OK,这个词你之前知道吗?
800360	801660	to be honest
801660	802940	我知道
802940	804200	ok
804200	804820	optional
804820	805520	ok
805520	806000	好
806000	806820	那我们如果是
806820	810380	我们如果是有一个这个区间呢
810380	811600	区间我们会怎么说
811600	812500	就是一个选择
812500	812720	between
812720	813780	between
813780	814840	什么
814840	815340	reach
815340	816000	between two
816000	816340	是吧
816340	816760	好
816760	817360	那我们知道
817360	819260	我们可以用这个range
819260	820600	range
820600	822000	ok
822000	822980	好
822980	824280	那这个是我们selection
824280	825480	on the selection screen
825480	826200	so we should
826200	827400	um
827400	828280	mention
828280	829740	the fields
829740	832900	是 required, or mandatory, or optional, okay?
833820	835340	And also you will tell them,
835540	837680	so it's a single value,
838700	840300	single value, single,
840300	843800	or range.
844600	844760	Yeah.
845760	847000	就是你是有期间呢,
847000	848840	还是只是一个 single value, okay?
849380	850400	好,这个我们要知道,
851180	852340	就是在我们的这个
852340	853420	Functional Specs里头
853420	855240	应该标注出来。
855240	857500	那我们在那个
857500	858560	Functional Specs里头,
858560	861580	我们也要去写一些
861580	863740	what's the purpose of your development
863740	865160	OK for example here
865160	867320	so the purpose of the report
867320	868520	你要写出来这个
868520	870860	这个purpose of the report是什么
870860	874360	好那我们上次有一些这个
874360	876360	我们上次的也就是
876360	879360	walk through functional specs
879360	881740	就是走一遍过一遍的意思
881740	884220	好那因为Taylor他没有
884220	885160	那个上这个课
885160	887620	大概我们就先看一看这个
887620	902360	上次学的一些单词,work through,ok,go through,down through,go through,ok,briefly,go over the detail,就是说再重复,再看一看这个复习一下,或者就是再过一遍这个detail,let's go over the detail,
903140	915960	好,那combine,这个知道,exactly,那我们知道,就是平时的时候很喜欢说exactly,ok,great,好,那这个selection screen我们讲完了,这个report output,
915960	918620	好,那output,那我们excel里头
918620	920380	我们会有什么row,对吧?
920580	921380	一行一行的
921380	924460	那我们有中的就是columns
924460	925180	OK,那这个
925180	925720	columns
925720	927460	对,我们这个也要说
927460	932040	好,那我们上次也学了maximum
932040	937260	那我们有时候会写maximumrecords
937260	938160	maximum
938160	940940	就是最多可以跑多少数据
940940	942840	然后大概多少时间,对吧?
943780	943980	好
943980	946180	那最少
946180	947340	最少就不用管了
947340	948160	maximum
948160	948400	好
948400	950080	那我们有时候还会去
950080	951600	要讲一下这个优化
951600	952520	optimize
952520	953520	optimize
953520	954780	这个优化这个流程
954780	956080	optimize the business
956080	958940	optimize your program
958940	961280	就是优化你的这个流程
961280	962800	优化你的这个program
962800	963760	OK
963760	965500	Award nested loops
965500	966100	可能就是
966100	968400	重复的这种循环
968400	970640	这个是一个专业术语
970640	971940	那我看看
971940	973960	还有什么其他的吗
973980	979780	OK
979780	981240	那我们这个
981240	982040	raise report
982040	982920	我们就是知道
982920	984200	是开发这些report
984200	985180	好
985180	986060	那我们也有讲
986060	987040	这个permission
987040	988360	permission就是
988360	989040	应许或者
989040	992000	authorize
992000	993340	我们还讲过version
993340	994700	那就是说
994700	996780	每一个function的specs
996780	997880	里话要做这个
997880	998760	文端管理
998760	999460	OK
999460	1001640	so
1001640	1003940	在这个首页的话呢
1003940	1005940	你可以说这个你的Version是0.1
1005940	1008520	然后如果最后finalize了以后呢
1008520	1010800	你可以把你的Version改成1.0
1010800	1012900	so first draft
1012900	1016320	你可以initial draft都可以
1016320	1021640	这个然后我们通常呢
1021640	1022800	会有functional specs
1022800	1024160	还有technical specs
1024160	1025900	那就是说有的话
1025900	1029200	会有的会把大家重复在一个里面
1029200	1031640	有的会就是分成两个文档
1031640	1035560	那就是看你们习惯或者你们公司的要求
1035560	1039280	这就是主要的我们上次学的东西
1039280	1046880	好,那我们来看一下这个maximum,minimum,less than you could to
1046880	1051760	这些行都是你应该都能掌握得了的
1051760	1054880	好,那我们今天要学一下新课
1054880	1056540	嗯
1061640	1071960	这个active method上次我们讲了一点对吧
1071960	1077180	我们上次讲到detective method
1077180	1079700	detect forward
1079700	1083740	change management
1083740	1088040	上次是讲了一些词汇
1088040	1089960	没有讲到这个method
1089960	1090400	对吧
1090400	1090960	嗯
1090960	1093320	好
1093320	1096400	那我们今天呢
1096400	1096920	我们要学
1096920	1099440	那你们那个进度还是稍微慢一点点
1099440	1099700	OK
1099700	1102540	Activate Methodology
1102540	1102860	OK
1102860	1104220	我们来讲一下这个
1104220	1105900	就是敏捷
1105900	1106280	不
1106280	1107680	上次讲的Angel Method
1107680	1108960	好
1108960	1109980	那我们现在呢
1109980	1111980	就讲一个就是Active Method
1111980	1113100	好
1113100	1114360	那我们来先看一下子
1114360	1115960	你们两个花一分钟的时间
1115960	1116800	先看一下子
1116800	1117160	然后
1117160	1120900	就是看看里面有些什么
1120900	1122000	词会不太懂
1122000	1123920	然后这些词
1123920	1126020	其实都是我们之前有学过的
1126020	1127020	比如说configuration
1127020	1128080	这些都学过
1128080	1130960	好你们两个先看看你们的内容
1130960	1133200	因为就是你们两个
1133200	1135860	所以就是先看一下内容
1135860	1137300	然后我再会挑出一些
1137300	1138900	重点的词来讲一下
1138900	1139640	嗯
1139640	1147420	嗯
1150900	1180880	谢谢大家
1180900	1210880	请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
1210900	1240880	谢谢大家
1240900	1246300	好,时间到了
1246300	1250260	对这一节的话大家有没有问题
1250260	1254620	这个是stressforward
1254620	1259140	successful and straightforward
1259140	1263460	stressforward就是很直接了当
1263460	1264560	stressforward
1264560	1265580	OK
1265580	1277820	所以,即使用最高的经济管理人员, 整理工业的项目
1277820	1281380	就是成百上亿的这个dollar
1281380	1282400	这个project
1282400	1284660	come with plenty of unique challenge
1284660	1285920	Plant of
1285920	1287140	那就是大量的
1287140	1287700	unique
1287700	1290080	就是独特的这个挑战
1290080	1293520	To assistant in the organizations of delivery
1293520	1294640	交付物
1294640	1297180	Resources and the deadlines
1297180	1297600	就是
1297600	1301040	期间吧
1301040	1301900	deadline
1301900	1302620	OK
1302620	1304000	最后期限
1304000	1305100	SAP has developed
1305100	1306840	SAP active
1306840	1308540	a framework that involves
1308540	1309840	它是一个这个
1309840	1311260	active method呢
1311260	1312500	这个也是一个
1312500	1313340	这个framework
1313340	1314540	involves
1314540	1315820	那就是包括
1315820	1316380	包含
1316380	1317160	那我们这个词
1317160	1317980	之前也学过
1317980	1318600	involves
1318600	1319200	包含
1319200	1320840	这个方法
1320840	1321240	就是
1321240	1324340	activate methodology
1324340	1325820	然后会
1325820	1326920	就是能提高
1326920	1327940	这个它的这个
1327940	1330220	复杂的项目的成功
1330220	1333360	它的质量和它的成功
1333360	1334740	complex
1334740	1335460	好
1335460	1336280	那我们来看一下
1336280	1342280	像在这里面,我先重点讲一下这个involve,
1342280	1343280	OK。
1346280	1352280	好,那我们这个,我们在做这个模块,
1352280	1355280	我们讲我们自己的模块经验的时候,
1355280	1359280	就是我包括我的模块或者我的项目的,
1359280	1363280	包含哪些模块,我们可用到这个词。
1366280	1373520	我们现在的项目包含了FICOMM
1373520	1377280	或者SDPP module
1377280	1378520	那我们怎么说呢
1378520	1388200	我们的项目包含了FICOMM SDPP module
1388200	1392600	它也有关于接触的
1392600	1399200	和第三个系统
1399200	1400200	嗯嗯
1400200	1401200	嗯
1401200	1404200	OK,那是好
1404200	1407200	那我们说这个 interface
1407200	1410200	那Taylor,这个 interface包括这个SAP
1410200	1413200	和这个经税系统
1413200	1424600	这个应用了SAP和Gordon Text系统
1424600	1427600	好的,非常好
1427600	1432400	是复杂的,我们还可以想到一个什么词?
1432400	1434400	Simple
1434400	1438400	Simple,那你是相反的
1438400	1442160	好,那我们还有一个这个
1442160	1446640	我们还会用一个completated, right?
1447520	1448280	completated
1448280	1452620	好,那复杂的,对吧?
1453620	1458080	好,那如果我们想说这个问题有点点难
1458080	1459260	有点点复杂
1459260	1464140	我需要去有点复杂
1464140	1466300	我需要在系统里头再去研究
1466300	1468480	在系统里头再去测试一下
1468480	1470760	好,那这个Taylor你怎么说
1470760	1472940	用complex
1472940	1475160	不是说difficult,difficult是难
1475160	1477540	复杂就是说它的可能性啊
1477540	1478840	或者解决方案很多啊
1478840	1482020	或者就是说它的那个步骤很多啊
1482020	1482540	什么的
1482540	1484060	不一定难
1484060	1486080	但是它可能就是combined together
1486080	1487700	就是比较complex
1487700	1491840	OK,this question is very complex
1491840	1493920	it need to take a lot of time
1493920	1501920	所以今天我需要试试, 可能一天。
1503920	1508920	如果我有结果,我会告诉你。
1508920	1511920	OK,OK,那是好。
1511920	1513920	好,那我们看着complex。
1513920	1516920	在这里在methodology。
1516920	1519920	之前我们可能只会讲method。
1519920	1521780	Methodology,它是一种方法论,
1522300	1524420	Especially,特别的
1524420	1526920	Help for SAP Experts,
1527300	1528040	那我们可不可以说
1528040	1529120	自己是一个Experts,
1529420	1531360	我们也算是SAP Experts,对吧?
1531940	1533500	但是我们一般不会这么,
1534000	1536280	不敢这么说自己是Experts, right?
1537180	1538180	我们就说我们自己
1538180	1539140	就是顾问就好了,
1539680	1540460	I'll say Margaret,
1541000	1541780	Magret,
1542500	1545280	Magret那是迁移,
1546280	1547980	好,那这个词我们来说一下吧,
1548120	1549060	Magret,OK.
1549060	1553100	Migration,对,那个名字是Migration
1553100	1556020	Migrate,OK
1556020	1559520	好,那你说我们正在做这个系统迁移,我们怎么说
1559520	1566840	We are conducting the system migrate
1566840	1569860	We are conducting system migration,OK
1569860	1572880	Conducting system migration,OK
1572880	1577380	OK,这是一个名词
1577380	1580040	好那我们再来看看这个benefit
1580040	1582160	benefit我们说过很多次了对吧
1582160	1583800	好那Taylor
1583800	1589720	萌萌你说一下你用这个benefit去那个造个句子
1589720	1593060	benefit
1593060	1594220	嗯
1594220	1597600	我跟你说过这个就是说
1597600	1599920	比如说我们在那个面试的时候
1599920	1601060	就是说我会对你们
1601060	1605980	我会对你们企业就是会有很好的这个贡献啊
1605980	1608020	或者就是对你们会有益啊
1608020	1611340	你就是会说我很自信
1611340	1612340	我们那个
1612340	1616860	我的那个过往的经验
1616860	1620080	会对这个你们的企业会非常有帮助啊什么的
1620080	1622380	哦,OK
1622380	1626500	I have rich experiences in SAP FICI models
1626500	1629000	and I have a lot of
1629000	1632500	Migration
1632500	1658180	我们再来看看这个
1658180	1667720	我们知道我们是consultant 对吧
1667720	1668240	是人
1668240	1670380	consultancy 猜猜是什么
1670380	1675180	咨询公司 对 咨询
1675180	1678560	consultancy capacity
1678560	1681140	the aim is to leverage
1681140	1682840	SAP's best practices
1682840	1684120	leverage
1684120	1686360	好 那我们这个词要讲一下子
1686360	1686920	leverage
1686920	1688560	那就是利用的意思
1688560	1693720	Leverage
1693720	1696260	那这个词我们也是经常可以看到的
1696260	1697340	那就是利用
1697340	1699740	Take advantage of or use
1699740	1700500	OK
1700500	1702240	那你们想想用这个词
1702240	1703440	你来怎么造一下句子
1703440	1704820	Taylor
1704820	1717860	我们可以用这个功能
1717860	1721660	去把这些电源导致的电源
1721660	1727300	它可以带我们很多时间
1727300	1728620	嗯哼
1728620	1730460	OK,那是好
1730460	1733180	我们再看
1733180	1736700	Guided Configuration 或者Practice Configuration
1736700	1738740	那我们这个之前学过很多次了
1738740	1740480	Configuration 我们就不用再讲了
1740480	1742320	To make the transformation
1742320	1745800	Transformation 那是转换
1745800	1746840	对吧
1746840	1749480	升级我们也可以说是一个transformation
1749480	1751340	升级怎么说
1751340	1756420	Rise
1756420	1758840	Rise
1758840	1760060	CloudRise
1760060	1760320	No
1760320	1762020	我们How about the update
1762020	1762700	Upgrade
1762700	1765100	upgrade
1768100	1770900	SFP升级不是叫Ryce,Ryce项目吗?
1771420	1772900	那是Ryce是cloud的
1772900	1776020	是跟云的一个那个相关的一个
1776020	1778300	不叫Ryce,Ryce是一个cloud的
1778300	1779300	啊
1780380	1782740	还不一样
1782740	1784340	我们平时说那个项目的话
1785820	1787300	想想那个项目的project
1787300	1788300	我们会不会有升级
1788300	1790580	这样我们也没说是Ryce project
1790580	1793440	你是说这个是吧
1793440	1794800	Rise是一个名字
1794800	1795520	它是一个
1795520	1797380	一个名字
1797380	1798180	就是一个cloud
1798180	1798580	就是
1798580	1801520	升级到云的一个名字
1801520	1803620	那我们如果说是系统的话
1803620	1805420	我们是说系统的这个
1805420	1806180	upgrade
1806180	1806560	OK
1806560	1807160	好
1807160	1808760	那我们谈到这个upgrade的话
1808760	1810460	那我们再扩展一下
1810460	1811820	想一想我们之前的
1811820	1812900	project
1812900	1814280	有什么类型
1814280	1815020	还记得吗
1815020	1817140	project
1817140	1823640	如果是模板推广是什么说的
1823640	1824260	Template
1824260	1825580	No
1825580	1828300	Route project
1828300	1829680	对
1829680	1832560	还有这种就是升级的
1832560	1833840	我刚刚说过了
1833840	1835560	Upgrade project
1835560	1837560	Migration project
1837560	1841560	Migration project
1841560	1845800	Maintainance project
1845800	1847800	Operation Project
1847800	1849800	什麼Operation?
1849800	1851800	Operation
1851800	1853800	因為怎麼說
1853800	1855800	Operation,OK
1855800	1857800	Mentennial
1857800	1859800	OK
1859800	1861800	那如果還有就是
1861800	1865800	那有的那個項目是要去做轉換的項目呢?
1867800	1869800	Transport
1869800	1871800	Transport
1871800	1873800	Conversion
1873800	1876460	Conversion,不是Vision,Vision.
1876460	1877040	Conversion.
1877040	1877560	Vision.
1877560	1878560	Vision.
1878560	1879040	Vision.
1879040	1879700	上一課.
1879700	1880400	Yeah, yeah.
1880400	1882800	學過,對吧?Conversion project.
1882800	1883800	Conversion project.
1883800	1884800	OK.
1884800	1889800	好的,那就是這個是Type,那如果是根據它的地域來的話呢,
1889800	1891800	我們那個項目還有什麼項目?
1891800	1895800	Global project.
1895800	1897800	Global project.
1897800	1901800	對,我們會有Global,對,Global project.
1901800	1904780	Local Project
1904780	1905660	Local Project
1905660	1906620	Yes
1906620	1907740	好
1907740	1910340	那我们根据这个我们的项目以后
1910340	1911580	我们还可以拓展到什么
1911580	1913220	想到我们项目
1913220	1915020	首先是项目类型
1915020	1916820	那我们还可以想到项目是
1916820	1917720	Local还是Global
1917720	1918020	对吧
1918020	1920500	还有什么关系于这个项目的
1920500	1921260	Project
1921260	1928380	我们想到项目里头人没有
1928380	1935520	我们会不会想到
1935520	1935920	项目的
1935920	1937180	Define the scope
1937180	1941880	好
1941880	1943920	那我们项目使用的什么方法
1943920	1944520	叫什么说
1944520	1947260	方法
1947260	1948620	Method
1948620	1951460	或者Methodology
1951460	1952600	Method
1952600	1954780	还有关于
1954780	1957500	关于人是不是
1957500	1958180	People
1958180	1961600	对吧,我们people里里头有什么,我们回顾一下
1961600	1965380	我们是stakeholders, very good
1965380	1968560	stakeholders
1968560	1971800	projector
1971800	1974040	project manager
1974040	1978180	还有abuffer
1978180	1979940	functional
1979940	1982560	functional consultant
1982560	1985400	还有technical
1985400	1986620	technical consultant
1986620	1988180	对
1988180	1991140	Key user
1991140	1994240	好 还有什么人
1994240	1995220	Key user
1995220	1997460	Key user
1997460	1999500	PM
1999500	2001680	这个先是联想法
2001680	2005900	就是教你会把你的整套的给联系起来
2005900	2006920	Key user 还有什么
2006920	2008100	PM对吧
2008100	2009000	Project Manager
2009000	2010080	Project Manager
2010080	2015280	Pmo Project Management Office
2015280	2016640	啊哈
2016640	2019040	officer right pmo
2019040	2021120	还有想到什么
2021120	2022720	stakeholder
2022720	2024400	cutover manager
2024400	2028280	OK cutover manager
2028280	2030520	可以
2030520	2032960	啊哈
2032960	2033560	aboper
2033560	2035520	basis
2035520	2038720	business owner
2038720	2043380	business owner
2043380	2044100	OK
2044100	2052260	好,那所有的这个东西的话,那他们属于什么?如果这些人都在一起工作的话,我们叫什么?
2052780	2054640	Project Team
2054640	2059880	Cross Functional Team
2059880	2067380	就是跨模块或者跨功能的这个部门,我们叫这个
2067380	2068920	好那我们
2068920	2070520	关于人的话
2070520	2071480	我们叫什么
2071480	2072500	还有个词叫什么
2072500	2073580	scrap
2073580	2075720	scrap吧
2075720	2077280	scrap
2077280	2082020	就是cross functional team
2082020	2084560	然后我们用敏捷法的时候
2084560	2085060	记得吗
2085060	2085960	敏捷法的时候
2085960	2087780	我们说这个人的话
2087780	2089780	我们是用这个scrap
2089780	2092800	我看看敏捷法
2092800	2096700	OK
2097380	2105040	哦 你们这边可能没学
2105040	2109820	敏捷法
2109820	2110940	OK 没试
2110940	2114140	OK 那你们这边可能还没有学到这里
2114140	2116300	好 那我们后面再讲吧
2116300	2118200	好 那我这个先不说
2118200	2122820	Sprint知道吗
2122820	2124260	Sprint
2124260	2125560	就是Sprint
2125560	2127340	就是用敏捷法
2127340	2128580	对
2128580	2131620	那相当于一个时间概念
2131620	2131900	对
2131900	2133000	就是Sprint的话呢
2133000	2134180	就是敏捷法的话
2134180	2136440	它会把你的这个项目呢
2136440	2138180	可以分成就是小节
2138180	2139980	就是比如说一周
2139980	2142040	两周就是一个Sprint
2142040	2144780	那时候我们要去做一些回顾啊什么的
2144780	2146200	这个叫Sprint
2146200	2146940	好
2146940	2148420	那我们还有一个就
2148420	2149560	还有一个
2149560	2150520	Story
2150520	2151520	项目的阶段
2151520	2152660	项目的阶段什么
2152660	2153160	怎么说
2153160	2156260	项目阶段
2156260	2157040	Blooflient
2157040	2159960	项目阶段
2159960	2160500	Face
2160500	2161460	Face
2161460	2161920	Yes
2161920	2162400	Face
2162400	2164500	那我们第二节还是第三节课
2164500	2165280	我们就学过了
2165280	2165540	对吧
2165540	2166740	你在什么阶段
2166740	2167760	好
2167760	2170360	那关于Face的话呢
2170360	2170960	我们也知道
2170960	2172380	就是有好多这个阶段
2172380	2172860	对吧
2172860	2174100	Pull the steps
2174100	2174640	OK
2174640	2175480	好
2175480	2176620	那这个项目的话呢
2176620	2178240	在这个项目里头的话
2178240	2180140	我们顾问要做些什么呢
2180140	2183140	我们顾问要做一些什么事情啊
2183140	2187140	training
2187140	2189140	training可以
2189140	2192140	research the business
2192140	2195140	configuration
2195140	2200140	analyst gap
2200140	2202140	analyst the
2202140	2204140	gap analysis
2204140	2205140	ok
2205140	2207140	还会说什么呢
2207140	2210140	design
2210140	2212140	design blueprints
2212140	2218140	好,那我們還可以做什麼?
2218140	2221140	Test, system test.
2221140	2223140	Implement.
2223140	2226140	Implement or implementation.
2226140	2230140	Write function specific.
2230140	2235140	OK, draft, draft,FS.
2235140	2237140	還可以剛剛我們學過什麼?
2237140	2240140	Draft完以後我們要跟誰去做這個什麼?
2240140	2242060	Floor the Fs document.
2242540	2243900	Workthrough, okay.
2244160	2244860	Workthrough.
2247560	2251960	还有我们要去support什么UAT test, right?
2252240	2252980	UAT test.
2253920	2257340	OK,好的,System go live.
2258940	2260700	System go live,OK.
2262060	2263700	我们还有一个什么Hardover.
2264300	2264940	Hardover.
2265480	2266240	Hardover.
2266460	2267140	Hardover care.
2267560	2267860	Hardover care.
2267860	2269760	很好很好
2269760	2271860	你们都平均记得了
2271860	2272540	Hypercare
2272540	2273480	是吧
2273480	2273860	嗯
2273860	2274540	yeah
2274540	2275060	好
2275060	2276580	那就是Hypercare
2276580	2277760	我们要去Solve
2277760	2278320	什么
2278320	2281440	Solve the
2281440	2284560	Solve the Problems
2284560	2286360	Solve the Problems
2286360	2287840	Not the Problem
2287840	2288760	或者他们有一些
2288760	2289420	Open Ticket
2289420	2289780	Right
2289780	2290560	Open Ticket
2290560	2294240	OK
2294240	2294940	好
2294940	2296040	那我们这是人
2296040	2296840	这是我们顾问
2296840	2297840	要做的一些事情
2297840	2298440	OK
2298440	2299280	好
2299280	2301460	那关于项目成功失败
2301460	2303160	还有复杂简单
2303160	2304540	这个我们是不是也要说一下
2304540	2305560	这个项目project
2305560	2310060	还可以想到什么词
2310060	2319540	刚刚我们用到的对吧
2319540	2322500	是复杂的还是simple
2322500	2323880	对吧
2323880	2326960	还有想到这个是
2326960	2328960	这个是什么
2328960	2331960	这个是什么
2331960	2333960	还是
2333960	2335960	对吧
2335960	2337960	好
2337960	2340960	那这个我们刚刚又学了一个词
2340960	2342960	strike什么
2342960	2344960	strike
2344960	2346960	strike forward
2346960	2348960	strike forward
2348960	2350960	或者是什么
2350960	2352960	什么
2352960	2354960	smoothly
2354960	2356800	OK
2356800	2358120	好
2358120	2359280	那关于这个项目的话
