start	end	text
397740	398820	怎么去下系统
398820	400200	然后系统里头的一些
400200	402360	关键的一些字段
402360	403480	我们怎么去读
403480	406660	好 那我们进了公司以后呢
406660	408820	我们是不是要去进一个项目
408820	410620	那我们假设我们的项目
410620	412040	是从0到1
412040	414920	from zero to one, okay?
442040	444960	他不仅要对自己本模块要了解得清楚
444960	446760	也要对这个上游
446760	449000	比如说MMSD啊
449000	449840	什么PP啊
449840	451920	接口的地方也要去要有了解
451920	453100	所以我们课程呢
453100	454900	也会涉及到这个五大模块
454900	457060	五大基本模块
457060	458660	那最新的呢
458660	460160	SAP还有一些是
460160	462080	就是一些专业的术语
462080	463800	那比如说BTP啊
463800	465860	你们可能没听过什么的
465860	467140	这些呢
467140	468620	我们有专业的术语
468620	470180	做一些讲解
470180	473260	那就是做SAP顧问的话
473260	474720	我们每天都要去什么
474720	478080	我们几乎很多都是上线
478080	480200	我们几乎每天都要去开会
480200	483940	那至少我在这个Globe项目里头是开
483940	486220	每天要开三个小时的会议的
486220	488340	所以呢我们要学会
488340	491020	就是怎么用这个会议的语言
491020	492460	然后怎么去主持会议
492460	496980	怎么样去激活你的这个同事去发言
496980	499320	或者就是提供一些观点
499320	499620	OK
499620	500620	好
500620	503240	那我们就是进入了ECC以后呢
503240	506980	有很多企业它已经进入到云端
506980	509680	或者已经进入到了S4HANA
509680	512380	S4HANA是我们的最新的一个版本
512380	512680	OK
512680	514800	S4HANA的话我们有一些
514800	516880	Project Agile Method
516880	519720	就是介绍一些项目的那个
519720	522540	实施用用Agile Method
522540	523160	OK
523160	523960	好
523960	525160	那我们这个
525160	527620	还有就是在实施的过程中
527620	528560	我们用Active
528560	531100	激活的这个
531100	532520	for S4HANA
532520	535640	那这个S4HANA和ECC
535640	536540	有什么区别呢
536540	538520	这个其实是一个面试题
538520	541140	那我们也要去学习一下子
541140	543080	所以如果您改变
543080	544860	你的系统设计从ECC
544860	545920	到S4HANA
545920	547240	那么您必须明白
547240	548360	什么差别是
548360	549300	对于他们的分别
549300	550480	好
550480	551940	那就是有的同学呢
551940	553140	他们的目标是要
553140	554620	进入到Global项目
554620	556220	进入到Global项目的话呢
556220	558460	我们就是要给同学
558460	560020	指导一下子就是
560020	563820	用这个SWOT的分析法
563820	565800	S stands for strength
565800	566940	就是强弱
566940	569440	opportunity就是机会
569440	571120	T是threat
571120	571520	就是
571520	575400	危险在哪里
575400	578040	对我们用这SWOT分析法来分析我们
578040	580820	那就是说我们在面试的时候
580820	582320	其实是我们convince
582320	584340	convince them
584340	585820	so I'm the best candidate
585820	589000	就是我是最好的这个竞争对手
589000	590340	那你要学会
590340	591740	Tell your story
591740	592060	OK
592060	593880	你要学会讲故事
593880	595140	我们不管是
595140	597860	很多的面试问题
597860	599940	就是不是技术上面的问题
599940	600560	就是说
600560	602940	你要学会Tell the story
602940	603320	OK
603320	605360	好那即使技术问题的话
605360	607740	那有可能你也要学会去讲
607740	609720	那有可能你讲不出来
609720	611480	或者就是说一时梗住了
611480	613100	那我们要学会打擦边球
613100	615340	那我们就是绕来绕去
615340	618580	我们可能就是把一些关键的点能绕出来
618580	620140	好那同时呢
620140	623700	我们这个FICO和这个SD接口呢
623700	624720	现在是很流行
624720	628560	现在有很多企业
628560	632140	他们就要到这个
632140	637420	就是concept
637420	639500	这是一个属于一个interface
639500	640960	那我们做一个case study
640960	642180	这种interface的话
642180	645020	我们怎么去写那个功能报告
645020	647540	然后我们怎么去设计这个
647540	649560	设计这个系统
649560	653660	现在就是说牛的顾问不是说
653660	655960	只是会几个简单的操作了
655960	659160	我们要升级
659160	661520	就是我们同学都已经有八年
661520	663500	我看八年六年的经验
663500	665820	那我们要学会升级
665820	667300	就是说我们要把自己
667300	669940	就是往中级高级上面拔
669940	671620	那不是简单的操作
671620	672400	也不是几个
672400	676300	不是一个几个简单的操作的
676300	678300	这么就能解决得了问题的
678300	679800	那我们要学会深根
679800	680640	好吗
680640	680860	好
680860	684980	那就是如果你们有这个心仪的工作
684980	687160	或者就是有一些简历的话
687160	691020	那你们如果想快速的想找工作的话
691020	693660	那我也可以给你们做这个
693660	697260	做这个工作的这个分析
697260	700900	基本上就是说我们看了那个要求的话
700900	704120	基本上我们其实也可以拆出很多这个面试题出来
704120	709200	那有的同学他可能就是去使用别人给的面试题啊
709200	712800	但是实际上我们要针对性的
712800	716220	就是有job description上面
716220	717580	其实我们是可以看得出来
717580	719420	他可能会问到一些什么样的问题
719420	720220	好
720220	721420	so far so good
721420	725040	那我们呢就是
725040	728800	我们希望呢就是在课堂上呢
728800	731760	就是希望大家就是能积极发言
731760	734400	然后因为我们这个不是说一言堂
734400	735420	不是老师在上面讲
735420	736220	然后你们就听
736220	739000	我们这个已经告别了那种传统的方法
739000	743100	我们是要希望大家能就是involve this class
743100	746200	就是能参与到这个课堂来
746200	748460	然后我会要同学
748460	750180	有的同学害羞
750180	751140	那我就让他读课文
751140	753540	有的同学基础比较好的话
753540	755080	那我就让他主持招聚
755080	756080	好吗
756080	757980	然后每个人都要积极参与
757980	759520	因为我们上了这个课
759520	760780	就是相当于上战场
760780	763420	你不积极参与的话
763420	764120	那你就落后
764120	764880	那你落后的话
764880	766740	那你就浪费你自己的时间了
766740	767080	对吧
767080	767840	浪费你的金钱
767840	768520	浪费你的时间
768520	769400	浪费了机会
769400	771440	那我们到战场上
771440	772900	我们就要去抢机会
772900	773940	抓机会好吗
773940	775700	好那就是
775700	776800	So far so good
776800	780100	好那我们进入
780100	783180	So let's dive into another topic
783180	783540	OK
783540	787000	我这个速度讲的话
787000	788080	大家能听得懂吗
788080	791780	如果就是说你觉得好像有点点难的
791780	794440	或者口音听得有点不太清楚的话
794440	796980	我可以稍微放慢一点速度
796980	800060	好
800060	802740	那我们来看一看思考一下子
802740	804560	就是我想问一下同学
804560	806600	就是你们觉得
806600	810180	就是你们看了这几个七个点吧
810180	812940	你们觉得哪个点是你做的最好的
812940	816520	OK我们快速的来看一下
816520	819980	当我们在不知道什么意思的时候
819980	821420	我们要try to guess
821420	822220	take a guess
822220	824220	就是要猜一猜
824220	826480	那我们在上下文的时候
826480	828060	不可能说每个单词我们都会
828060	829960	可能70%会
829960	831020	30%可能不会
831020	833020	但是我们根据这个上下文的话呢
833020	834340	我们可以去guess
834340	836560	what's the meaning of the words
836560	836900	ok
836900	838920	那经常的话
838920	840000	如果我们猜的话
840000	842980	其实我们常常是猜的对的
842980	843480	好
843480	845060	那我们第二点呢
845060	847420	就是try to get their message across
847420	848760	就是尽量去理解
848760	849820	他们的意思
849820	852140	即使就是说我们对这个语言
852140	853940	掌握的不是很好
853940	859180	那就是我们还是要尽量地去挑战
859180	861340	就是一些沟通的一些技巧
861340	861660	对吧
861660	863460	然后就是说
863460	865620	就是还是就是说
865620	867280	那个try your best to guess
867280	869200	try your best to challenge
869200	871160	the communication skills
871160	871480	ok
871480	872380	好
872380	873260	那第三点呢
873260	873780	就是我们
873780	876260	同学可能比较害羞
876260	876800	OK
876800	877720	So
877720	879960	they dare not to speak up
879960	880220	OK
880220	880880	they always said
880880	882380	I'm not ready yet
882380	884320	就是我还没准备好
884320	885720	那你没准备好
885720	887840	任何时候你都觉得
887840	888680	没有准备好
888680	890140	那没有关系
890140	891880	就是我们来到这里来的话
891880	894000	我们就是要犯错误
894000	894540	没关系
894540	894900	OK
894900	895920	那犯了错误的话
895920	897340	我们有改正的机会
897340	899320	那所以就大家就不要
899320	900140	不要害羞
900140	900880	不要觉得
900880	901480	哎呀
901480	902160	犯错误
902160	902700	我觉得很
902700	904560	很不好意思
904560	906100	我们就是要
906100	908180	lose your face
908180	909920	就丢脸没关系的
909920	911600	好的第四点
911600	912580	try to figure out
912580	914400	fig out的意思就是说
914400	915740	想出来
915740	917860	fig out how language works
917860	919360	那我们要尽量去
919360	921100	因为阅读很多
921100	923260	然后我们尽量去想一想
923260	923900	这个语言
923900	924760	它是怎么样子
924760	926100	比如说渠卫兵啊
926100	927360	或者它导宗剧啊
927360	928380	等等我们看看
928380	929200	它这个language
929200	930580	how the language works
930580	930960	OK
930960	932640	好那第五点呢
932640	933820	就是我也送给大家
933820	935580	那天我送给大家一句话
935580	935900	就是
935900	938380	practice makes perfect
938380	939880	那就是说
939880	940740	多练习
940740	942820	那才能让我们
942820	944660	就是能更加完美
944660	944920	对吧
944920	946720	那我们就是随时随地的练习
946720	948480	那我想可能有的同学
948480	949960	喜欢听那个周杰伦
949960	951820	那我们好不好可以
951820	953440	在我们学习期间
953440	955140	我们好不好可以换成一个
955140	958520	欧美的一个歌手
958520	960240	比如说那个叫什么
960240	961940	Speed
961940	962700	OK
962700	965200	好 那比如说梅梅
965200	967160	对吧 我们可以换成梅梅的歌
967160	967500	对吧
967500	970140	好 那我们平时的时候喜欢看那个刷剧
970140	973260	那我们可不可以刷一点那个英文那些
973260	974820	短剧或者短视频
974820	975460	对吧
975460	977320	好 那我们如果就是说
977320	979220	在回家的路上
979220	980480	我们可能坐公交车
980480	982400	或者就是赶地铁的时候
982400	984840	我们能不能把那个小本子给拿出来
984840	986800	就是看看单子
986800	989460	那昨天呢 有一个G班的同学
989460	991500	他就分享了他是怎么做的
991500	992840	他是把我们的课件
992840	994660	然后放到Deepseek
994660	996220	但是我这边没有Deepseek
996220	998060	因为我们不能用
998060	999480	Deepseek
999480	1001740	然后他把那些单词就翻译
1001740	1003540	然后音标什么的
1003540	1004840	就一下子就给他弄出来了
1004840	1006080	然后他就把这个
1006080	1008000	粘贴到自己的那个小本子上面
1008000	1010920	粘贴到自己的那个文档里面
1010920	1012780	然后他说偷偷的拿出来看
1012780	1014300	那我想他可能是上班的时候
1014300	1015920	或者中午休息的时候
1015920	1017560	他就把他那个小本子拿出来看
1017560	1020300	他以前英文跟你们可能不如你们
1020300	1021140	真是不如你们
1021140	1023040	然后他现在已经上了半堂
1023040	1024380	就是半节课了
1024380	1025760	已经12堂课了
1025760	1027320	然后他说他说amazing
1027320	1028560	就是很神奇
1028560	1031280	他说他现在可以去读一些PA的教材了
1031280	1032900	以前他很多单词不会
1032900	1034600	或者他现在已经可以读出来了
1034600	1038520	所以他就很兴奋的去分享他的那个成果
1038520	1040760	然后还介绍新学员给我们
1040760	1045800	所以就是有时候同学的那个经验
1045800	1047180	我们可以去分享一下
1047180	1048260	好
1048260	1051260	那我们还要分析一下
1051260	1052620	就是别人怎么说的
1052620	1053860	就是别人在talk的时候
1053860	1054760	我们想一想
1054760	1057600	oh why she use this word
1057600	1059620	so why I cannot use that word
1059620	1061980	so if I see the sentence
1061980	1064180	maybe I like that
1064180	1065600	就是如果我说话的话
1065600	1066740	我可能会讲成那样子
1066740	1067560	我们要分析分析
1067560	1070100	好那我们最七点
1070100	1071940	最重要的一点呢
1071940	1073640	我们就要有good self-image
1073640	1074580	就是要对自己
1074580	1077940	要有就是说比较自信
1077940	1080220	叫build up your confidence
1080220	1082940	我们就是说中国同学
1082940	1083620	中国孩子
1083620	1085780	常常就很humble
1085780	1087780	就是非常谦虚
1087780	1088660	哎呀我不行
1088660	1090200	oh my english is so bad
1090200	1091760	my english is so poor
1091760	1093320	他们可能经常会说bad
1093320	1097460	但是还是要自信
1097460	1099280	就是因为你们还是可以说得出来
1099280	1102260	我就是那次跟大家聊了一下子
1102260	1104400	我觉得同学还是有词汇的
1104400	1105940	就是说基本的句子
1105940	1107340	主位兵这些都会的
1107340	1110480	然后脑子里头也是会有一些单词的
1110480	1112520	只是说这些单词没有active
1112520	1114620	就像我们的database一样的
1114620	1116900	你们这些里头的一些数据
1116900	1118580	没有激活没有active
1118580	1120920	好那我们上课的目的呢
1120920	1123740	就是一方面我们学一些新的单词
1123740	1125120	学一些sap的用语
1125120	1126420	第二方面呢
1126420	1128360	我是想激活大家就是说
1128360	1130060	没有很久没有用的单词
1130060	1132260	然后我们慢慢一步步走
1132260	1134800	然后通过这个阅读
1134800	1137740	通过阅读和我的系统演示
1137740	1140340	和我就是说课堂上的那个讲解
1140340	1143960	那我希望大家就是能形成一个英语的环境
1143960	1147780	然后就是我们可以通过一些词
1147780	1149080	然后我们再扩
1149080	1150800	扩成词主
1150800	1152520	重点吧
1152520	1154780	从点到线再到面
1154780	1156680	扩成词主
1156680	1157780	扩成词主以后呢
1157780	1159600	然后我们扩成自己的句子
1159600	1162480	我们在这里不是说要应试的
1162480	1166560	我们在这里是让同学有这个机会能说
1166560	1170880	然后把这个句子带到自己的工作环境中去
1170880	1174720	把这个句子带到自己的项目里面去
1174720	1175620	好
1175620	1176720	so far so good
1176720	1177440	好
1177440	1178960	那我们先来问一下子
1178960	1181600	我刚刚讲解的这个七个点
1181600	1188140	哪个同学会觉得就是有一些感想
1188140	1190000	或者你觉得这一点特别好
1190000	1192360	Kathy
1192360	1197280	Hello,Kathy, are you there?
1199300	1199580	Yeah
1199580	1202000	Yeah, I'm here
1202000	1207460	So which one impress you?
1209600	1210940	I think
1210940	1213900	The three points
1213900	1216820	is prepare to make mistake
1216820	1228820	我需要英文吗?
1228820	1245460	我认为我们认识英文是很短的
1245460	1252420	所以我们认识我们必须要改变
1252420	1261120	Main mistake when we talk English, some sentence is for
1265320	1269160	OK,我想問田田的言,你進來了嗎?
1277180	1278580	如果是在啦
1278580	1279880	哦 你在是吧?
1279980	1281200	OK, sorry, just now.
1281500	1286280	I forgot to forward the conference number to you, OK?
1288640	1292940	好的,那田田的眼,你刚刚听到这些我们讲的这些,
1293360	1297940	你对哪一点比较就是impressive,就是比较印象深刻?
1300500	1301360	That's right.
1301780	1303860	It's fair to make a mistake.
1304580	1304940	啊哈。
1305880	1308040	So, are you shy to make a mistake?
1308580	1312340	是一種的
1312340	1313820	是一種的
1313820	1314580	是一種的
1314580	1315820	我會失去
1315820	1317220	是一種的
1317220	1318380	是
1318380	1319580	是
1319580	1320580	是
1320580	1321580	是
1321580	1322580	是
1322580	1323580	是
1323580	1324580	是
1324580	1325580	是
1325580	1326580	是
1326580	1327580	是
1327580	1328580	是
1328580	1329580	是
1329580	1330580	是
1330580	1331580	是
1331580	1332580	是
1332580	1333580	是
1333580	1334580	是
1334580	1335580	是
1335580	1336580	是
1336580	1337580	是
1337580	1338220	是
1338580	1346140	我们从小时的身份
1346140	1349180	我们
1349180	1351180	我们
1351180	1352980	我们从小时的身份
1352980	1355020	我们从小时的身份
1355020	1357140	我们从小时的身份
1357140	1359180	我们从小时的身份
1359180	1362140	我们从小时的身份
1362140	1364140	我们从小时的身份
1364140	1367140	我们从小时的身份
1367140	1397140	小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小小
1397140	1427140	看回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回回
1427140	1430500	我会选择三和七
1430500	1435540	我认为一个好英国人
1435540	1444300	我们不怕失去
1444300	1450020	我们必须保持着
1450020	1454420	保持着保持着
1454420	1462220	and don't be shy and I think that is very important to improve my spoken English
1462220	1463620	okay that's good
1463620	1468260	okay great okay so let's move on so before
1468260	1475460	so just now I mentioned the SAP so who can tell me what is SAP stands for
1475460	1479520	I think I have an answer already
1479520	1482380	so what is SAP stands for
1482380	1487620	我每天都用SAP的
1487620	1491380	那我们知道SAP是哪几个单子吗
1491380	1492680	这个我们能说出来哦
1492680	1497380	我希望试试
1497380	1498540	OK
1498540	1500480	蒙蒙给它试试
1500480	1501740	好 做得好
1501740	1504620	System application
1504620	1510900	and product in process
1510900	1512680	可以可以
1512680	1513280	Product
1513280	1515640	但是又有人讲
1515640	1516860	这个Presentation
1516860	1518560	他就是说那个展示
1518560	1520600	演示或者一个Product
1520600	1521640	都可以
1521640	1522380	好的
1522380	1523860	那我们大家都知道
1523860	1524740	这个好的
1524740	1526680	那我们现在看这个层面
1526680	1527220	对
1527220	1529060	我们有这个User
1529060	1530740	Interface Layer
1530740	1533300	Interface
1533300	1533720	OK
1533720	1535700	那我们讲到这个接口
1535700	1537100	那常常我们来讲
1537100	1538500	接口接口对吧
1538500	1538760	好
1538760	1539640	那我们接口的话
1539640	1540880	我们是有什么
1540900	1542900	有什么方向?
1542900	1546900	Inbound and outbound.
1546900	1548900	Output.
1548900	1550900	Okay, so let me give an example.
1550900	1552900	Okay, so you just let me know
1552900	1554900	is that an inbound interface
1554900	1556900	or outbound interface? Okay, for example
1556900	1558900	Golden Text System.
1558900	1560900	SAP send out
1560900	1562900	invoice number,
1562900	1564900	invoice amount,
1564900	1566900	vendor information
1566900	1568900	to GTS system.
1568900	1598900	是那是英镑的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的 应邦的
1598900	1600180	outbound
1600180	1602520	对 是有个原则
1602520	1605720	OK 那是以什么为中心
1605720	1608020	如果是从SAP
1608020	1610220	有点小字
1610220	1612420	那我放大一点
1612420	1614060	heading OK
1614060	1618580	那如果是从SAP送出去的
1618580	1620960	outbound
1620960	1623320	OK Very good
1623320	1626080	好 那如果是GTS
1626080	1628620	GTS送给SAP
1628620	1630800	送了一些什么东西呢
1630800	1631800	他送了这个
1631800	1634620	Return Invoice Number
1634620	1635260	OK
1635260	1635800	Return
1635800	1637320	就是返传
1637320	1638780	Return Invoice Number
1638780	1640440	这是什么
1640440	1641920	英镑
1641920	1644460	好的
1644460	1645420	那我们要搞清楚
1645420	1646540	就是说一个方向
1646540	1647180	要搞清楚
1647180	1648580	英镑的还是
1648580	1649240	outbound的
1649240	1649520	OK
1649520	1651500	好
1651500	1652240	那我们再看
1652240	1652940	这个层面
1652940	1653400	Layer
1653400	1654560	就是3 layer
1654560	1655120	或者什么
1655120	1655620	对
1655620	1657380	Application
1657380	1658120	Application
1658120	1658700	是什么意思
1658700	1661020	运用
1661020	1661700	对吧
1661700	1662600	那我们说
1662600	1664040	SAP是运用软件
1664040	1664540	怎么说
1664540	1666560	Application System
1666560	1668960	把前面讲全
1668960	1672660	SAP is Application System
1672660	1673040	OK
1673040	1674240	very good
1674240	1674920	好
1674920	1676400	那我们再看一下
1676400	1677660	这个有Database
1677660	1678900	和Integration
1678900	1679400	好
1679400	1680220	那Integration呢
1680220	1682080	我们天天在讲
1682080	1683140	那个集成测试
1683140	1683860	集成测试
1683860	1684180	对吧
1684180	1685000	好
1685000	1686000	那我们想想
1686000	1686900	这个集成测试
1686900	1688100	怎么说
1688120	1695120	Integration test
1718120	1721120	Pay user test 怎么说啊?
1721120	1725120	UAT test
1725120	1730120	Unit test, food test
1730120	1733120	Gestion test,集成测试
1733120	1736120	集成测试,FIT,对不对?
1736120	1741120	Functional integration test
1741120	1744120	那你们还有没听过这个?
1744120	1745120	Function test
1745120	1747520	功能测试
1747520	1750100	这个测试知道吗
1750100	1752120	回归测试知道吗
1752120	1753180	Pressure
1753180	1753640	No
1753640	1755800	Pressure test
1755800	1757580	好的
1757580	1758460	Integrate
1758460	1759740	好
1759740	1760220	那我们
1760220	1761620	还有什么
1761620	1762640	Pressure
1762640	1764000	压力测试
1764000	1766480	Pressure
1766480	1767940	Pressure test
1767940	1769000	还有呢
1769000	1769620	那还有是
1769620	1770580	Performance test
1770580	1771020	对吧
1771020	1773200	Yes
1773200	1774500	对吧
1774500	1775280	对
1775280	1776280	对
1776280	1779940	我们测试有各种各样的
1779940	1782980	我们就是说我想
1782980	1785840	大家都已经清楚
1785840	1787380	那我就不需要再解释了
1787380	1788560	好
1788560	1789400	那我们database
1789400	1790900	其实HANA是一个database
1790900	1791220	OK
1791220	1792620	Analystic
1792620	1793720	就是一个分析
1793720	1796160	然后再到这个reporting的层面
1796160	1797040	好
1797040	1798100	那我们下面呢
1798100	1799360	可能听的这个比较boring
1799360	1800140	那我们下面呢
1800140	1801420	我们来考一考大家
1801420	1803640	发音好吧
1803640	1805960	就是how to pronounce these words
1805960	1807700	and fill in the blank line
1807700	1808060	ok
1808060	1810260	好 那我们请一个同学来读一下
1810260	1812520	然后把这个题目做一下
1812520	1814680	我看谁
1814680	1816400	谁在线
1816400	1819080	Sarena
1819080	1820100	Cao君
1820100	1820560	Cao君
1820560	1822540	好
1822540	1824500	Cao君 are you there
1824500	1825820	你读一下
1825820	1826640	然后在这个
1826640	1829100	在这第四题我们来扩一下句子
1829100	1829400	ok
1829400	1831400	好 那我们这种扩句子呢
1831400	1833560	是在我们整个的这个课程里面
1833560	1835220	都会要去运用的
1835220	1837040	OK 我先给你们一个例子
1837040	1839120	好 赵俊你来读一下好吗
1839120	1842280	好 看试一下
1842280	1846660	How to pronounce these words
1846660	1849040	and fill in the blank line
1849040	1852880	1. Configuration
1852880	1856220	2. Implementation
1856220	1859740	3. Authority
1859740	1861660	4
1861660	1863340	sorry
1863340	1866300	I'm busy now
1866300	1867640	why not
1867640	1869980	wait
1869980	1871080	the minutes
1871080	1873220	wait minutes
1873220	1875120	5
1875120	1878240	I'm new to the project
1878240	1881120	I have to
1881120	1887960	I have to
1887960	1889180	I have to
1889740	1892600	赶上这个项目怎么说 赶上
1892600	1895540	赶上巴士
1895540	1899220	其他同学有没有可以帮忙
1899220	1901740	how about
1901740	1904660	I have to
1904660	1906140	improve
1906140	1907740	I have to
1907740	1908420	know the
1908420	1910700	the other
1910700	1911880	catch it up
1911880	1915700	catch it up as soon as possible
1915700	1917860	catch up this project
1917860	1919800	可以吧
1919800	1921040	开去 job
1921040	1923280	as soon as possible
1923280	1924940	那同学还有什么别的答案
1924940	1926420	我们这里没有标准的答案
1926420	1928300	就是说我们可以发挥你的想象力
1928300	1929880	think about it
1929880	1931680	sorry I'm busy now
1931680	1933640	why not wait for another minute
1933640	1934620	okay that's good
1934620	1936420	sorry I'm busy now
1936420	1938840	why not schedule a meeting
1938840	1941240	to discuss it later
1941240	1944660	为什么不设定一个会议
1944660	1946020	就是说迟一点讨论呢
1946020	1946280	对吧
1946280	1949040	好 那我们想想还可以说什么
1949040	1954480	sorry I'm busy now
1954480	1956140	why not put this meeting
1956140	1957500	after
1957500	1960460	after 20 hours
1960460	1962860	okay
1962860	1963520	push up
1963520	1965260	okay
1965260	1967040	或者就是你要就是
1967040	1969000	push your job to others
1969000	1969900	assign your job
1969900	1971640	assign your job to others
1971640	1974500	so sorry I'm busy now
1974500	1975300	Why not
1975300	1978860	你甩锅甩到蒙蒙身上吧
1978860	1980340	好 谁来甩一下锅
1980340	1989180	为什么不从蒙蒙那里得到帮助呢
1989180	1990300	可以吧
1990300	1992480	Why not get help from
1992480	1993760	得 help from
1993760	1994760	蒙蒙
1994760	1995260	蒙蒙
1995260	1995860	OK
1995860	1996900	Yeah very good
1996900	1997300	好
1997300	1998720	Now I'm new to this
1998720	2000020	I'm new to the project
2000020	2001060	I have to
2001060	2003040	还可以干什么
2003040	2004720	我对这个新的项目
2004720	2011240	我是对这个项目是新的
2011240	2014480	这个项目对我来说是新的
2014480	2016000	我 have to
2016000	2024020	I have to know the current
2024020	2026080	know the project
2026080	2029600	current situation about this project
2029600	2032720	I have to be familiar with this project
2032720	2034120	as soon as possible,可以吧?
2034120	2036260	就是说尽快熟悉起来,对吧?
2036780	2039720	好,那这个就是,这个就给大家一个例子,
2039940	2041660	OK,就是我们没有标准答案,
2042020	2043860	然后如果我们在招句子的时候呢,
2043900	2045520	我们尽量发挥自己的想象,
2045640	2047840	就是think about a scenario first,
2048480	2049720	scenario就是情景,
2050280	2052740	那我们心想啊,我是新来的这个,
2053180	2054920	好,那我们下面呢就是,
2055800	2058560	给大家一个business scenario,OK?
2058560	2063560	所以我新的这个项目,我需要在这里
2063560	2068560	在这里,你叫什么意思吗?
2068560	2079560	在这里,我们要在这里,我们要在这里
2079560	2082560	在这里,我们要在这里,我们要在这里
2082560	2087560	在这里,我们要在这里,我们要在这里
2088560	2095320	OK, 归椅
2095320	2096660	那我们可以读得重一点
2096660	2099680	还可以,还不错
2099680	2100900	那有的同学的话
2100900	2102260	他就会读
2102260	2104480	In-Store SAP GUI
2104480	2106600	对,我们要知道就是
2106600	2107380	归椅,OK
2107380	2109420	好,那我们知道这个
2109420	2111860	SAP 归椅
2111860	2113540	那我们来练习一下
2113540	2115620	Let me give you a scenario,OK
2115620	2116340	好
2116340	2118340	For example,
2119580	2121540	王磊,
2122000	2124980	你是IT的,
2125160	2125400	OK,
